PV_1,PV_2,PV_3,PV_4,PV_5,PV_6,PV_7,PV_8,PV_9,PV_10,Slack_10
0.11794578136824975,0.07566140487050577,0.0162345101377702,0.07833189022011552,0.06625563180585156,0.10077556775861708,0.24824774180064635,0.061392205728348546,0.08697346237915113,0.0,0.14818180393074404
0.11570992107356919,0.08239573817173579,0.099722332281895,0.08383168329355722,0.07552401474102627,0.09699505273852332,0.09191703004470317,0.07456982052701028,0.09385707499346206,0.0,0.18547733213451761
0.13585377961095688,0.08439542336225245,0.01120688488517586,0.08719675369689563,0.07683698242928465,0.11312691929955786,0.13822544888201868,0.07065198709535508,0.09998423968773042,0.0,0.18252158105077249
0.04691368104867581,0.05580391117624596,0.3430821492742582,0.05674518036827486,0.05893594662937331,0.06554471470588769,0.21290072005520372,0.05349846811629327,0.048663605974962214,0.0,0.05791162265082493
0.13886684303201952,0.06964775757510573,0.02526579840089219,0.07348464094783307,0.06141529743108265,0.11106828119286366,0.15619448742996844,0.05158255909414721,0.08437386890600045,0.0,0.22810046599008713
0.13688950111604273,0.06987382994197873,0.026238538418451064,0.0735077131685858,0.06126903469510876,0.11043354215585988,0.15768520659014945,0.05235195263797782,0.08467769368850768,0.0,0.22707298758733807
0.055658939568042326,0.057747001123131914,0.307627255129956,0.058866889237621574,0.060187878068079306,0.06879884301835576,0.20101452463296368,0.054414666325639544,0.053807531443311504,0.0,0.08187647145289834
0.10417757009782586,0.07145850520861444,0.15600822200416026,0.07317557864644225,0.06783065520124447,0.0909070566540558,0.12966888981731586,0.06346961327713915,0.07917627393882269,0.0,0.16412763515437928
0.13459271712450688,0.08036817910740643,0.013539245351207648,0.08344552709920318,0.07340770621221313,0.11244659873905324,0.1447536779989473,0.066262645856291,0.09586845809864412,0.0,0.19531524441252712
0.1242026701597605,0.06940591832397179,0.10459564601738154,0.07321970033412815,0.06898446022890849,0.10763553139507648,0.07271816518519814,0.05521661365309015,0.07741281602553894,0.0,0.24660847867694577
0.1347666843856992,0.07685212387069275,0.017746747947150997,0.08018309904915291,0.06991826676396504,0.11193312302956304,0.1518874030268296,0.06134429645563137,0.09111889475963493,0.0,0.2042493607116801
0.1040965917144465,0.07129483525852273,0.15557698849676607,0.07304073202399139,0.06774708762585412,0.09086776512680832,0.12939609620061046,0.06327984140653564,0.07898345415026506,0.0,0.1657166079961998
