PV_1,PV_2,PV_3,PV_4,PV_5,PV_6,PV_7,PV_8,PV_9,PV_10,Slack_10
0.020550563084586203,0.02139146930664691,0.051249841998701716,0.02103551416243281,0.022738019586581778,0.018703398129030758,0.037324870029082705,0.023562084349519483,0.01880829201918764,0.743726882590604,0.020909064743625878
0.0,0.07872202256368907,0.0,0.0,0.08095219802545989,0.0,0.10506054483673732,0.08236891034854885,0.0,0.652896324225565,0.0
0.0,0.07722325583163309,0.0,0.0,0.08493366796152632,0.0,0.0860835389087066,0.0979063006822331,0.0,0.6538532366159009,0.0
0.0,0.07488080886850931,0.0,0.0,0.08326463764885074,0.0,0.07570619955893967,0.09610851586869616,0.0,0.6700398380550041,0.0
0.0,0.04749816153150248,0.0,0.050011475091055045,0.051073395720710464,0.0,0.05168466167214624,0.056519378634502467,0.0,0.7432129273500833,0.0
0.0,0.08880636223855097,0.0,0.09215126880503507,0.08658839047416461,0.12615299888027315,0.0,0.08818322851410429,0.0,0.5181177510878718,0.0
0.0,0.08170572030816313,0.1032693876882765,0.0837629594178488,0.07924028462146922,0.0,0.0,0.0872735247892313,0.0,0.5647481231750111,0.0
0.0,0.04577982132086688,0.0,0.04893469566375925,0.050556826520947895,0.0,0.044331775763071866,0.06228810578888746,0.0,0.7481087749424666,0.0
0.0,0.02668021924017091,0.0,0.02854761456820367,0.031075071774770258,0.026300165579235375,0.0,0.04083146499295603,0.0,0.8465654638446637,0.0
0.0,0.024182439260516796,0.0,0.026122413177503537,0.026972174368195004,0.025440781098448707,0.0,0.03151956941604788,0.0,0.8657626226792882,0.0
0.0,0.02002545718207427,0.0,0.021651295227642215,0.02239557425450702,0.02005752694353343,0.0,0.0255956680367459,0.0,0.8902744783554972,0.0
0.0,0.051777946234638716,0.05966631848328437,0.05440832819951771,0.053040512405902296,0.0,0.0,0.05766107772633408,0.0,0.7234458169503228,0.0
