ts,Pi,Pr,Prc,Per,Pet,ne,nec,Pcc,Pdc,Ptc,Pcc2,Pdc2,Ptc2,Pt
18.022777777777854,-0.0,0,0.0,-0.0,0.6307525179728799,14545,14545,-39.00774531981487,0.0,-39.00774531981487,-39.00774531981487,0.0,-39.00774531981487,-38.36983400601863
18.023055555555633,-0.0,0,0.0,-0.0,0.6307525179728799,14545,14545,-39.00774531981487,0.0,-39.00774531981487,-39.00774531981487,0.0,-39.00774531981487,-38.36983400601863
18.02333333333341,-0.0,0,0.0,-0.0,0.6307525179728799,14546,14546,-39.01329904992639,0.0,-39.01329904992639,-39.01329904992639,0.0,-39.01329904992639,-38.36983400601863
18.02361111111119,-0.0,0,0.0,-0.0,0.6307525179728799,14546,14546,-38.989861065046746,0.0,-38.989861065046746,-38.989861065046746,0.0,-38.989861065046746,-38.36983400601863
18.02388888888897,-0.0,0,0.0,-0.0,0.6307525179728799,14546,14546,-38.98446892736217,0.0,-38.98446892736217,-38.98446892736217,0.0,-38.98446892736217,-38.36983400601863
18.024166666666748,-0.0,0,0.0,-0.0,0.6307525179728799,14548,14548,-38.98478104508582,0.0,-38.98478104508582,-38.98478104508582,0.0,-38.98478104508582,-38.36983400601863
18.024444444444526,-0.0,0,0.0,-0.0,0.6307525179728799,14549,14549,-38.97782394866304,0.0,-38.97782394866304,-38.97782394866304,0.0,-38.97782394866304,-38.36983400601863
18.024722222222305,-0.0,0,0.0,-0.0,0.6307525179728799,14551,14551,-38.98876556908915,0.0,-38.98876556908915,-38.98876556908915,0.0,-38.98876556908915,-38.36983400601863
18.025000000000084,-0.0,0,0.0,-0.0,0.6307525179728799,14552,14552,-38.98807030676469,0.0,-38.98807030676469,-38.98807030676469,0.0,-38.98807030676469,-38.36983400601863
18.025277777777863,-0.0,0,0.0,-0.0,0.6307525179728799,14552,14552,-38.98807030676469,0.0,-38.98807030676469,-38.98807030676469,0.0,-38.98807030676469,-38.36983400601863
18.02555555555564,-0.0,0,0.0,-0.0,0.6307525179728799,14553,14553,-38.994495128429435,0.0,-38.994495128429435,-38.994495128429435,0.0,-38.994495128429435,-38.36983400601863
18.02583333333342,-0.0,0,0.0,-0.0,0.6307525179728799,14555,14555,-39.00699819801127,0.0,-39.00699819801127,-39.00699819801127,0.0,-39.00699819801127,-38.36983400601863
18.0261111111112,-0.0,0,0.0,-0.0,0.6307525179728799,14557,14557,-39.018365377874304,0.0,-39.018365377874304,-39.018365377874304,0.0,-39.018365377874304,-38.36983400601863
18.026388888888977,-0.0,0,0.0,-0.0,0.6307525179728799,14557,14557,-39.018365377874304,0.0,-39.018365377874304,-39.018365377874304,0.0,-39.018365377874304,-38.36983400601863
18.026666666666756,-0.0,0,0.0,-0.0,0.6307525179728799,14557,14557,-39.018365377874304,0.0,-39.018365377874304,-39.018365377874304,0.0,-39.018365377874304,-38.36983400601863
18.026944444444535,-0.0,0,0.0,-0.0,0.6307525179728799,14557,14557,-39.018365377874304,0.0,-39.018365377874304,-39.018365377874304,0.0,-39.018365377874304,-38.36983400601863
18.027222222222314,-0.0,0,0.0,-0.0,0.6307525179728799,14557,14557,-39.01330196429369,0.0,-39.01330196429369,-39.01330196429369,0.0,-39.01330196429369,-38.36983400601863
18.027500000000092,-0.0,0,0.0,-0.0,0.6307525179728799,14558,14558,-39.01341600506392,0.0,-39.01341600506392,-39.01341600506392,0.0,-39.01341600506392,-38.36983400601863
18.02777777777787,-0.0,0,0.0,-0.0,0.6307525179728799,14560,14560,-39.024896867935546,0.0,-39.024896867935546,-39.024896867935546,0.0,-39.024896867935546,-38.36983400601863
18.02805555555565,-0.0,0,0.0,-0.0,0.6307525179728799,14561,14561,-39.03108160197724,0.0,-39.03108160197724,-39.03108160197724,0.0,-39.03108160197724,-38.36983400601863
18.02833333333343,-0.0,0,0.0,-0.0,0.6307525179728799,14563,14563,-39.036876710643334,0.0,-39.036876710643334,-39.036876710643334,0.0,-39.036876710643334,-38.36983400601863
18.028611111111207,-0.0,0,0.0,-0.0,0.6307525179728799,14563,14563,-39.03701211741117,0.0,-39.03701211741117,-39.03701211741117,0.0,-39.03701211741117,-38.36983400601863
18.028888888888986,-0.0,0,0.0,-0.0,0.6307525179728799,14564,14564,-39.04220624439606,0.0,-39.04220624439606,-39.04220624439606,0.0,-39.04220624439606,-38.36983400601863
18.029166666666764,-0.0,0,0.0,-0.0,0.6307525179728799,14564,14564,-39.04220624439606,0.0,-39.04220624439606,-39.04220624439606,0.0,-39.04220624439606,-38.36983400601863
18.029444444444543,-0.0,0,0.0,-0.0,0.6307525179728799,14566,14566,-39.053098487057184,0.0,-39.053098487057184,-39.053098487057184,0.0,-39.053098487057184,-38.36983400601863
18.029722222222322,-0.0,0,0.0,-0.0,0.6307525179728799,14567,14567,-39.054657219252505,0.0,-39.054657219252505,-39.054657219252505,0.0,-39.054657219252505,-38.36983400601863
18.0300000000001,-0.0,0,0.0,-0.0,0.6307525179728799,14568,14568,-39.06129448016758,0.0,-39.06129448016758,-39.06129448016758,0.0,-39.06129448016758,-38.36983400601863
18.03027777777788,-0.0,0,0.0,-0.0,0.6307525179728799,14568,14568,-39.06129448016758,0.0,-39.06129448016758,-39.06129448016758,0.0,-39.06129448016758,-38.36983400601863
18.030555555555658,-0.0,0,0.0,-0.0,0.6307525179728799,14569,14569,-39.05510171193618,0.0,-39.05510171193618,-39.05510171193618,0.0,-39.05510171193618,-38.36983400601863
18.030833333333437,-0.0,0,0.0,-0.0,0.6307525179728799,14570,14570,-39.060279922072446,0.0,-39.060279922072446,-39.060279922072446,0.0,-39.060279922072446,-38.36983400601863
18.031111111111215,-0.0,0,0.0,-0.0,0.6307525179728799,14570,14570,-39.060279922072446,0.0,-39.060279922072446,-39.060279922072446,0.0,-39.060279922072446,-38.36983400601863
18.031388888888994,-0.0,0,0.0,-0.0,0.6307525179728799,14570,14570,-39.04823830063823,0.0,-39.04823830063823,-39.04823830063823,0.0,-39.04823830063823,-38.36983400601863
18.031666666666773,-0.0,0,0.0,-0.0,0.6307525179728799,14570,14570,-39.04823830063823,0.0,-39.04823830063823,-39.04823830063823,0.0,-39.04823830063823,-38.36983400601863
18.03194444444455,-0.0,0,0.0,-0.0,0.6307525179728799,14571,14571,-39.04165830772939,0.0,-39.04165830772939,-39.04165830772939,0.0,-39.04165830772939,-38.36983400601863
18.03222222222233,-0.0,0,0.0,-0.0,0.6307525179728799,14572,14572,-39.042810143896524,0.0,-39.042810143896524,-39.042810143896524,0.0,-39.042810143896524,-38.36983400601863
18.03250000000011,-0.0,0,0.0,-0.0,0.6307525179728799,14573,14573,-39.04914160211908,0.0,-39.04914160211908,-39.04914160211908,0.0,-39.04914160211908,-38.36983400601863
18.032777777777888,-0.0,0,0.0,-0.0,0.6307525179728799,14575,14575,-39.05368107102159,0.0,-39.05368107102159,-39.05368107102159,0.0,-39.05368107102159,-38.36983400601863
18.033055555555666,-0.0,0,0.0,-0.0,0.6307525179728799,14576,14576,-39.05247971754857,0.0,-39.05247971754857,-39.05247971754857,0.0,-39.05247971754857,-38.36983400601863
18.033333333333445,-0.0,0,0.0,-0.0,0.6826457115299434,14577,14577,-39.05914576633168,0.0,-39.05914576633168,-39.05914576633168,0.0,-39.05914576633168,-38.36983400601863
18.033611111111224,-0.0,0,0.0,-0.0,0.6826457115299434,14577,14577,-39.05276975898208,0.0,-39.05276975898208,-39.05276975898208,0.0,-39.05276975898208,-38.36983400601863
18.033888888889003,-0.0,0,0.0,-0.0,0.6826457115299434,14578,14578,-39.0591913052092,0.0,-39.0591913052092,-39.0591913052092,0.0,-39.0591913052092,-38.36983400601863
18.03416666666678,-0.0,0,0.0,-0.0,0.6826457115299434,14578,14578,-39.05373910549339,0.0,-39.05373910549339,-39.05373910549339,0.0,-39.05373910549339,-38.36983400601863
18.03444444444456,-0.0,0,0.0,-0.0,0.6826457115299434,14579,14579,-39.05460671817177,0.0,-39.05460671817177,-39.05460671817177,0.0,-39.05460671817177,-38.36983400601863
18.03472222222234,-0.0,0,0.0,-0.0,0.6826457115299434,14579,14579,-39.03516382226242,0.0,-39.03516382226242,-39.03516382226242,0.0,-39.03516382226242,-38.36983400601863
18.035000000000117,-0.0,0,0.0,-0.0,0.6826457115299434,14581,14581,-39.04814558740391,0.0,-39.04814558740391,-39.04814558740391,0.0,-39.04814558740391,-38.36983400601863
18.035277777777896,-0.0,0,0.0,-0.0,0.6826457115299434,14581,14581,-39.04777930157851,0.0,-39.04777930157851,-39.04777930157851,0.0,-39.04777930157851,-38.36983400601863
18.035555555555675,-0.0,0,0.0,-0.0,0.6826457115299434,14581,14581,-39.02954504812489,0.0,-39.02954504812489,-39.02954504812489,0.0,-39.02954504812489,-38.36983400601863
18.035833333333454,-0.0,0,0.0,-0.0,0.6826457115299434,14582,14582,-39.03000492773147,0.0,-39.03000492773147,-39.03000492773147,0.0,-39.03000492773147,-38.36983400601863
18.036111111111232,-0.0,0,0.0,-0.0,0.6826457115299434,14582,14582,-39.01814062905354,0.0,-39.01814062905354,-39.01814062905354,0.0,-39.01814062905354,-38.36983400601863
18.03638888888901,-0.0,0,0.0,-0.0,0.6826457115299434,14582,14582,-39.01234099235413,0.0,-39.01234099235413,-39.01234099235413,0.0,-39.01234099235413,-38.36983400601863
18.03666666666679,-0.0,0,0.0,-0.0,0.6826457115299434,14582,14582,-39.00693536340059,0.0,-39.00693536340059,-39.00693536340059,0.0,-39.00693536340059,-38.36983400601863
18.03694444444457,-0.0,0,0.0,-0.0,0.6826457115299434,14584,14584,-39.011963980298134,0.0,-39.011963980298134,-39.011963980298134,0.0,-39.011963980298134,-38.36983400601863
18.037222222222347,-0.0,0,0.0,-0.0,0.6826457115299434,14586,14586,-39.025184446833215,0.0,-39.025184446833215,-39.025184446833215,0.0,-39.025184446833215,-38.36983400601863
18.037500000000126,-0.0,0,0.0,-0.0,0.6826457115299434,14587,14587,-39.02519646930272,0.0,-39.02519646930272,-39.02519646930272,0.0,-39.02519646930272,-38.36983400601863
18.037777777777904,-0.0,0,0.0,-0.0,0.6826457115299434,14588,14588,-39.032060492105636,0.0,-39.032060492105636,-39.032060492105636,0.0,-39.032060492105636,-38.36983400601863
18.038055555555683,-0.0,0,0.0,-0.0,0.6826457115299434,14589,14589,-39.03737309035143,0.0,-39.03737309035143,-39.03737309035143,0.0,-39.03737309035143,-38.36983400601863
18.038333333333462,-0.0,0,0.0,-0.0,0.6826457115299434,14590,14590,-39.04299479402823,0.0,-39.04299479402823,-39.04299479402823,0.0,-39.04299479402823,-38.36983400601863
18.03861111111124,-0.0,0,0.0,-0.0,0.6826457115299434,14592,14592,-39.04850197348912,0.0,-39.04850197348912,-39.04850197348912,0.0,-39.04850197348912,-38.36983400601863
18.03888888888902,-0.0,0,0.0,-0.0,0.6826457115299434,14594,14594,-39.048087672470125,0.0,-39.048087672470125,-39.048087672470125,0.0,-39.048087672470125,-38.36983400601863
18.039166666666798,-0.0,0,0.0,-0.0,0.6826457115299434,14594,14594,-39.048087672470125,0.0,-39.048087672470125,-39.048087672470125,0.0,-39.048087672470125,-38.36983400601863
18.039444444444577,-0.0,0,0.0,-0.0,0.6826457115299434,14594,14594,-39.048087672470125,0.0,-39.048087672470125,-39.048087672470125,0.0,-39.048087672470125,-38.36983400601863
18.039722222222355,-0.0,0,0.0,-0.0,0.6826457115299434,14595,14595,-39.04685371899995,0.0,-39.04685371899995,-39.04685371899995,0.0,-39.04685371899995,-38.36983400601863
