time,ne
6.75,0.7418
6.766666666666667,0.7406
6.783333333333333,0.7388
6.8,0.7373
6.816666666666666,0.7356
6.833333333333333,0.7347
6.85,0.7332
6.866666666666666,0.7316
6.883333333333333,0.7299
6.8999999999999995,0.7287
6.916666666666666,0.7267
6.933333333333334,0.7247
6.95,0.722
6.966666666666667,0.7205
6.983333333333333,0.7178
7.0,0.7161
7.016666666666667,0.7136
7.033333333333333,0.7118
7.05,0.7107
7.066666666666666,0.7084
7.083333333333333,0.7067
7.1,0.7051
7.116666666666666,0.7027
7.133333333333333,0.7017
7.1499999999999995,0.6996
7.166666666666666,0.6977
7.183333333333334,0.6959
7.2,0.6942
7.216666666666667,0.6927
7.233333333333333,0.69
7.25,0.6878
7.266666666666667,0.6859
7.283333333333333,0.6841
7.3,0.6819
7.316666666666666,0.6792
7.333333333333333,0.6775
7.35,0.6756
7.366666666666666,0.6736
7.383333333333333,0.672
7.3999999999999995,0.67
7.416666666666666,0.6684
7.433333333333334,0.6672
7.45,0.6653
7.466666666666667,0.6636
7.483333333333333,0.6616
7.5,0.6592
7.516666666666667,0.6572
7.533333333333333,0.6559
7.55,0.6547
7.566666666666666,0.6519
7.583333333333333,0.6507
7.6,0.649
7.616666666666666,0.6468
7.633333333333333,0.6443
7.6499999999999995,0.6423
7.666666666666666,0.6406
7.683333333333334,0.6393
7.7,0.6375
7.716666666666667,0.6352
7.733333333333333,0.6339
7.75,0.6319
7.766666666666667,0.6304
7.783333333333333,0.6275
7.8,0.6252
7.816666666666666,0.6239
7.833333333333333,0.6221
7.85,0.6209
7.866666666666666,0.6189
7.883333333333333,0.6165
7.8999999999999995,0.6155
7.916666666666666,0.6144
7.933333333333334,0.6133
7.95,0.6116
7.966666666666667,0.6095
7.983333333333333,0.6078
8.0,0.6052
8.016666666666667,0.603
8.033333333333333,0.6007
8.05,0.5999
8.066666666666668,0.5988
8.083333333333334,0.5972
8.100000000000001,0.5953
8.116666666666667,0.5928
8.133333333333335,0.5902
8.15,0.5878
8.166666666666668,0.5858
8.183333333333334,0.5842
8.200000000000001,0.5821
8.216666666666667,0.5798
8.233333333333334,0.578
8.25,0.5755
8.266666666666667,0.5731
8.283333333333333,0.5715
8.3,0.5701
8.316666666666668,0.568
8.333333333333334,0.5667
8.350000000000001,0.5655
8.366666666666667,0.5638
8.383333333333335,0.562
8.4,0.5603
8.416666666666668,0.5585
8.433333333333334,0.5562
8.450000000000001,0.5544
8.466666666666667,0.5522
8.483333333333334,0.5504
8.5,0.5491
8.516666666666667,0.5474
8.533333333333333,0.5447
8.55,0.5431
8.566666666666668,0.5417
8.583333333333334,0.54
8.600000000000001,0.5379
8.616666666666667,0.5359
8.633333333333335,0.5339
8.65,0.5318
8.666666666666668,0.5298
8.683333333333334,0.5281
8.700000000000001,0.5261
8.716666666666667,0.5242
8.733333333333334,0.5223
8.75,0.5201
8.766666666666667,0.5183
8.783333333333333,0.5166
8.8,0.5144
8.816666666666668,0.512
8.833333333333334,0.5102
8.850000000000001,0.5082
8.866666666666667,0.5063
8.883333333333335,0.5047
8.9,0.503
8.916666666666668,0.501
8.933333333333334,0.4994
8.950000000000001,0.4982
8.966666666666667,0.4958
8.983333333333334,0.4943
9.0,0.4924
9.016666666666667,0.4906
9.033333333333333,0.4887
9.05,0.4868
9.066666666666668,0.4841
9.083333333333334,0.4806
9.100000000000001,0.479
9.116666666666667,0.477
9.133333333333335,0.4753
9.15,0.4732
9.166666666666668,0.47
9.183333333333334,0.4682
