time,ace,up,dn,in
348.0,15.373161643763078,219.4991282835306,-219.49912828353067,15.373161643763078
352.0,41.9740465128656,219.4991282835306,-219.49912828353067,41.9740465128656
356.0,61.50550634263258,219.4991282835306,-219.49912828353067,61.50550634263258
360.0,78.56902898358751,219.4991282835306,-219.49912828353067,78.56902898358751
364.0,90.86942558393865,219.4991282835306,-219.49912828353067,90.86942558393865
368.0,99.72534110723313,219.4991282835306,-219.49912828353067,99.72534110723313
372.0,107.23290180182462,219.4991282835306,-219.49912828353067,107.23290180182462
376.0,113.34375861113803,219.4991282835306,-219.49912828353067,113.34375861113803
380.0,102.9155506647928,219.4991282835306,-219.49912828353067,102.9155506647928
384.0,86.34397101889044,219.4991282835306,-219.49912828353067,86.34397101889044
388.0,66.01868911589112,219.4991282835306,-219.49912828353067,66.01868911589112
392.0,44.28045656323197,219.4991282835306,-219.49912828353067,44.28045656323197
396.0,47.00894048154467,219.4991282835306,-219.49912828353067,47.00894048154467
400.0,50.01013420862679,219.4991282835306,-219.49912828353067,50.01013420862679
404.0,59.039266744457976,219.4991282835306,-219.49912828353067,59.039266744457976
408.0,74.26432959854776,219.4991282835306,-219.49912828353067,74.26432959854776
412.0,103.99781480248373,219.4991282835306,-219.49912828353067,103.99781480248373
416.0,135.06184230077486,219.4991282835306,-219.49912828353067,135.06184230077486
420.0,170.62731177860536,219.4991282835306,-219.49912828353067,170.62731177860536
424.0,194.5989260842381,219.4991282835306,-219.49912828353067,194.5989260842381
428.0,203.89913256436864,219.4991282835306,-219.49912828353067,203.89913256436864
432.0,212.29303554148396,219.4991282835306,-219.49912828353067,212.29303554148396
436.0,215.39383533765292,219.4991282835306,-219.49912828353067,215.39383533765292
440.0,211.8900982205159,219.4991282835306,-219.49912828353067,211.8900982205159
444.0,204.90292763744614,219.4991282835306,-219.49912828353067,204.90292763744614
448.0,195.94524978506882,219.4991282835306,-219.49912828353067,195.94524978506882
452.0,184.9584038236884,219.4991282835306,-219.49912828353067,184.9584038236884
456.0,167.86020634740015,219.4991282835306,-219.49912828353067,167.86020634740015
460.0,149.78729229240523,219.4991282835306,-219.49912828353067,149.78729229240523
464.0,129.9789265873294,219.4991282835306,-219.49912828353067,129.9789265873294
468.0,112.44526004795405,219.4991282835306,-219.49912828353067,112.44526004795405
472.0,105.3134086745847,219.4991282835306,-219.49912828353067,105.3134086745847
476.0,97.77934460176421,219.4991282835306,-219.49912828353067,97.77934460176421
480.0,93.30960402569866,219.4991282835306,-219.49912828353067,93.30960402569866
484.0,80.6015039455231,219.4991282835306,-219.49912828353067,80.6015039455231
488.0,57.77914901880137,219.4991282835306,-219.49912828353067,57.77914901880137
492.0,34.24375118469376,219.4991282835306,-219.49912828353067,34.24375118469376
496.0,7.031072527644048,219.4991282835306,-219.49912828353067,7.031072527644048
500.0,-18.954617937818067,219.4991282835306,-219.49912828353067,-18.954617937818067
504.0,-45.392270349411376,219.4991282835306,-219.49912828353067,-45.392270349411376
508.0,-71.94281503404233,219.4991282835306,-219.49912828353067,-71.94281503404233
512.0,-98.37802002483396,219.4991282835306,-219.49912828353067,-98.37802002483396
516.0,-124.40738772059812,219.4991282835306,-219.49912828353067,-124.40738772059812
520.0,-150.3904196531739,219.4991282835306,-219.49912828353067,-150.3904196531739
524.0,-176.2883457109694,219.4991282835306,-219.49912828353067,-176.2883457109694
528.0,-200.53255621523456,219.4991282835306,-219.49912828353067,-200.53255621523456
532.0,-219.27051889923038,219.4991282835306,-219.49912828353067,-219.27051889923038
536.0,-237.9592767554351,219.4991282835306,-219.49912828353067,-219.49912828353067
540.0,-263.32199168889014,219.4991282835306,-219.49912828353067,-219.49912828353067
544.0,-289.95714637364426,219.4991282835306,-219.49912828353067,-219.49912828353067
548.0,-314.6243685268996,219.4991282835306,-219.49912828353067,-219.49912828353067
552.0,-340.2891491154326,219.4991282835306,-219.49912828353067,-219.49912828353067
556.0,-365.55587228313186,219.4991282835306,-219.49912828353067,-219.49912828353067
560.0,-389.60097734688975,219.4991282835306,-219.49912828353067,-219.49912828353067
564.0,-412.472896817801,219.4991282835306,-219.49912828353067,-219.49912828353067
568.0,-434.32188216583654,219.4991282835306,-219.49912828353067,-219.49912828353067
572.0,-454.8180694040593,219.4991282835306,-219.49912828353067,-219.49912828353067
576.0,-471.16182393207293,219.4991282835306,-219.49912828353067,-219.49912828353067
580.0,-484.81696327367086,219.4991282835306,-219.49912828353067,-219.49912828353067
584.0,-495.31002642038436,219.4991282835306,-219.49912828353067,-219.49912828353067
588.0,-500.0127455913521,219.4991282835306,-219.49912828353067,-219.49912828353067
592.0,-490.9103732682122,219.4991282835306,-219.49912828353067,-219.49912828353067
596.0,-473.3962093278991,219.4991282835306,-219.49912828353067,-219.49912828353067
600.0,-445.32459096759646,236.96512686239763,-236.96512686239748,-236.96512686239748
604.0,-419.2082350008384,236.96512686239763,-236.96512686239748,-236.96512686239748
608.0,-406.1841967806514,236.96512686239763,-236.96512686239748,-236.96512686239748
612.0,-401.2381103316209,236.96512686239763,-236.96512686239748,-236.96512686239748
616.0,-406.10648365753815,236.96512686239763,-236.96512686239748,-236.96512686239748
620.0,-416.7406710254944,236.96512686239763,-236.96512686239748,-236.96512686239748
624.0,-433.9985092361598,236.96512686239763,-236.96512686239748,-236.96512686239748
628.0,-457.9847189208285,236.96512686239763,-236.96512686239748,-236.96512686239748
632.0,-487.2757575634624,236.96512686239763,-236.96512686239748,-236.96512686239748
636.0,-506.1892227101838,236.96512686239763,-236.96512686239748,-236.96512686239748
640.0,-522.7396212071295,236.96512686239763,-236.96512686239748,-236.96512686239748
644.0,-534.4258396998332,236.96512686239763,-236.96512686239748,-236.96512686239748
648.0,-539.6250456736,236.96512686239763,-236.96512686239748,-236.96512686239748
652.0,-518.6558189376469,236.96512686239763,-236.96512686239748,-236.96512686239748
656.0,-477.7203466989456,236.96512686239763,-236.96512686239748,-236.96512686239748
660.0,-415.3289932442119,236.96512686239763,-236.96512686239748,-236.96512686239748
664.0,-360.07335452180195,236.96512686239763,-236.96512686239748,-236.96512686239748
668.0,-330.84561677821387,236.96512686239763,-236.96512686239748,-236.96512686239748
672.0,-310.61736334507725,236.96512686239763,-236.96512686239748,-236.96512686239748
676.0,-307.2625041147257,236.96512686239763,-236.96512686239748,-236.96512686239748
680.0,-269.9492751641688,236.96512686239763,-236.96512686239748,-236.96512686239748
684.0,-208.990263359608,236.96512686239763,-236.96512686239748,-208.990263359608
688.0,-138.81402021055374,236.96512686239763,-236.96512686239748,-138.81402021055374
692.0,-75.84355638736027,236.96512686239763,-236.96512686239748,-75.84355638736027
696.0,-37.23464899003499,236.96512686239763,-236.96512686239748,-37.23464899003499
700.0,-0.7297550714490744,236.96512686239763,-236.96512686239748,-0.7297550714490744
704.0,28.89575952296881,236.96512686239763,-236.96512686239748,28.89575952296881
708.0,51.37903581813112,236.96512686239763,-236.96512686239748,51.37903581813112
712.0,57.30915955352602,236.96512686239763,-236.96512686239748,57.30915955352602
716.0,61.775118928620834,236.96512686239763,-236.96512686239748,61.775118928620834
720.0,61.02932152298656,236.96512686239763,-236.96512686239748,61.02932152298656
724.0,69.3877471869811,236.96512686239763,-236.96512686239748,69.3877471869811
728.0,89.53103557713658,236.96512686239763,-236.96512686239748,89.53103557713658
732.0,110.14914209309934,236.96512686239763,-236.96512686239748,110.14914209309934
736.0,135.031591506452,236.96512686239763,-236.96512686239748,135.031591506452
740.0,150.65717614435715,236.96512686239763,-236.96512686239748,150.65717614435715
744.0,163.86123629850522,236.96512686239763,-236.96512686239748,163.86123629850522
748.0,175.49548256470706,236.96512686239763,-236.96512686239748,175.49548256470706
752.0,185.1573926626794,236.96512686239763,-236.96512686239748,185.1573926626794
756.0,190.20625299097233,236.96512686239763,-236.96512686239748,190.20625299097233
760.0,194.35327871605836,236.96512686239763,-236.96512686239748,194.35327871605836
764.0,197.16061720123088,236.96512686239763,-236.96512686239748,197.16061720123088
768.0,195.86146370374937,236.96512686239763,-236.96512686239748,195.86146370374937
772.0,182.3103306414056,236.96512686239763,-236.96512686239748,182.3103306414056
776.0,168.38239020177338,236.96512686239763,-236.96512686239748,168.38239020177338
780.0,150.7283023969609,236.96512686239763,-236.96512686239748,150.7283023969609
784.0,139.9655460373003,236.96512686239763,-236.96512686239748,139.9655460373003
788.0,137.94875542463836,236.96512686239763,-236.96512686239748,137.94875542463836
792.0,136.33384990333852,236.96512686239763,-236.96512686239748,136.33384990333852
796.0,137.87497182852374,236.96512686239763,-236.96512686239748,137.87497182852374
800.0,139.26599624590554,236.96512686239763,-236.96512686239748,139.26599624590554
804.0,141.24220509838352,236.96512686239763,-236.96512686239748,141.24220509838352
808.0,143.51800595649598,236.96512686239763,-236.96512686239748,143.51800595649598
812.0,146.257031585011,236.96512686239763,-236.96512686239748,146.257031585011
816.0,153.37187534608077,236.96512686239763,-236.96512686239748,153.37187534608077
820.0,160.7975857876617,236.96512686239763,-236.96512686239748,160.7975857876617
824.0,169.38576703692092,236.96512686239763,-236.96512686239748,169.38576703692092
828.0,178.1742810395762,236.96512686239763,-236.96512686239748,178.1742810395762
832.0,186.2225090540469,236.96512686239763,-236.96512686239748,186.2225090540469
836.0,194.53072437960432,236.96512686239763,-236.96512686239748,194.53072437960432
840.0,202.6536709399,236.96512686239763,-236.96512686239748,202.6536709399
844.0,202.03132290887496,236.96512686239763,-236.96512686239748,202.03132290887496
848.0,190.76617642618626,236.96512686239763,-236.96512686239748,190.76617642618626
852.0,178.28944608925298,236.96512686239763,-236.96512686239748,178.28944608925298
856.0,161.97079078203882,236.96512686239763,-236.96512686239748,161.97079078203882
860.0,147.08804932458767,236.96512686239763,-236.96512686239748,147.08804932458767
864.0,131.9260524177411,236.96512686239763,-236.96512686239748,131.9260524177411
868.0,116.66549837022306,236.96512686239763,-236.96512686239748,116.66549837022306
872.0,101.09476454661849,236.96512686239763,-236.96512686239748,101.09476454661849
876.0,80.46908891067355,236.96512686239763,-236.96512686239748,80.46908891067355
880.0,59.54941142065082,236.96512686239763,-236.96512686239748,59.54941142065082
884.0,37.31714322143624,236.96512686239763,-236.96512686239748,37.31714322143624
888.0,18.19138175833653,236.96512686239763,-236.96512686239748,18.19138175833653
892.0,11.43985935020867,236.96512686239763,-236.96512686239748,11.43985935020867
896.0,4.419671286193346,236.96512686239763,-236.96512686239748,4.419671286193346
900.0,1.0839833985768095,235.6917104565662,-235.69171045656603,1.0839833985768095
904.0,-5.53936968353467,235.6917104565662,-235.69171045656603,-5.53936968353467
908.0,-17.191623087509004,235.6917104565662,-235.69171045656603,-17.191623087509004
912.0,-28.679174484000587,235.6917104565662,-235.69171045656603,-28.679174484000587
916.0,-41.89182136721959,235.6917104565662,-235.69171045656603,-41.89182136721959
920.0,-48.210462798887995,235.6917104565662,-235.69171045656603,-48.210462798887995
924.0,-52.4280678128466,235.6917104565662,-235.69171045656603,-52.4280678128466
928.0,-55.318771627684335,235.6917104565662,-235.69171045656603,-55.318771627684335
932.0,-55.7380241816276,235.6917104565662,-235.69171045656603,-55.7380241816276
936.0,-40.180082745446185,235.6917104565662,-235.69171045656603,-40.180082745446185
940.0,-23.086146999326083,235.6917104565662,-235.69171045656603,-23.086146999326083
944.0,-1.754097270653808,235.6917104565662,-235.69171045656603,-1.754097270653808
948.0,19.45863376652443,235.6917104565662,-235.69171045656603,19.45863376652443
952.0,33.585823620468325,235.6917104565662,-235.69171045656603,33.585823620468325
956.0,48.320572598076936,235.6917104565662,-235.69171045656603,48.320572598076936
960.0,61.069901131861535,235.6917104565662,-235.69171045656603,61.069901131861535
964.0,64.26544999129867,235.6917104565662,-235.69171045656603,64.26544999129867
968.0,55.93849709628337,235.6917104565662,-235.69171045656603,55.93849709628337
972.0,46.071614558718096,235.6917104565662,-235.69171045656603,46.071614558718096
976.0,32.06182830251764,235.6917104565662,-235.69171045656603,32.06182830251764
980.0,15.885314924594413,235.6917104565662,-235.69171045656603,15.885314924594413
984.0,-1.9227867572700235,235.6917104565662,-235.69171045656603,-1.9227867572700235
988.0,-20.63391178875914,235.6917104565662,-235.69171045656603,-20.63391178875914
992.0,-39.35786725627348,235.6917104565662,-235.69171045656603,-39.35786725627348
996.0,-49.343512209329475,235.6917104565662,-235.69171045656603,-49.343512209329475
1000.0,-58.97425463497332,235.6917104565662,-235.69171045656603,-58.97425463497332
1004.0,-66.45583759209734,235.6917104565662,-235.69171045656603,-66.45583759209734
1008.0,-70.03092515875187,235.6917104565662,-235.69171045656603,-70.03092515875187
1012.0,-62.650542632218546,235.6917104565662,-235.69171045656603,-62.650542632218546
1016.0,-54.72130716389425,235.6917104565662,-235.69171045656603,-54.72130716389425
1020.0,-43.45738673862277,235.6917104565662,-235.69171045656603,-43.45738673862277
1024.0,-31.387119695340438,235.6917104565662,-235.69171045656603,-31.387119695340438
1028.0,-18.72548669782975,235.6917104565662,-235.69171045656603,-18.72548669782975
1032.0,-5.4655833995054115,235.6917104565662,-235.69171045656603,-5.4655833995054115
1036.0,8.007111676983907,235.6917104565662,-235.69171045656603,8.007111676983907
1040.0,13.384080181060773,235.6917104565662,-235.69171045656603,13.384080181060773
1044.0,15.873479708620735,235.6917104565662,-235.69171045656603,15.873479708620735
1048.0,16.659568505588968,235.6917104565662,-235.69171045656603,16.659568505588968
1052.0,15.218006149868902,235.6917104565662,-235.69171045656603,15.218006149868902
1056.0,5.396224190364373,235.6917104565662,-235.69171045656603,5.396224190364373
1060.0,-5.539690959004496,235.6917104565662,-235.69171045656603,-5.539690959004496
1064.0,-18.802220881532236,235.6917104565662,-235.69171045656603,-18.802220881532236
1068.0,-31.63092440161659,235.6917104565662,-235.69171045656603,-31.63092440161659
1072.0,-39.70547075646499,235.6917104565662,-235.69171045656603,-39.70547075646499
1076.0,-48.304156217722415,235.6917104565662,-235.69171045656603,-48.304156217722415
1080.0,-55.5708244324851,235.6917104565662,-235.69171045656603,-55.5708244324851
1084.0,-62.764005138959234,235.6917104565662,-235.69171045656603,-62.764005138959234
1088.0,-69.84691419031589,235.6917104565662,-235.69171045656603,-69.84691419031589
1092.0,-76.76474855697795,235.6917104565662,-235.69171045656603,-76.76474855697795
1096.0,-83.64244020071115,235.6917104565662,-235.69171045656603,-83.64244020071115
1100.0,-87.62373096782616,235.6917104565662,-235.69171045656603,-87.62373096782616
1104.0,-90.55387412896079,235.6917104565662,-235.69171045656603,-90.55387412896079
1108.0,-92.84896567421589,235.6917104565662,-235.69171045656603,-92.84896567421589
1112.0,-93.64380912220038,235.6917104565662,-235.69171045656603,-93.64380912220038
1116.0,-82.18337333867048,235.6917104565662,-235.69171045656603,-82.18337333867048
1120.0,-69.67006296287936,235.6917104565662,-235.69171045656603,-69.67006296287936
1124.0,-53.95709772170607,235.6917104565662,-235.69171045656603,-53.95709772170607
1128.0,-34.35642498907052,235.6917104565662,-235.69171045656603,-34.35642498907052
1132.0,-5.430277151147194,235.6917104565662,-235.69171045656603,-5.430277151147194
1136.0,24.29960984616784,235.6917104565662,-235.69171045656603,24.29960984616784
1140.0,56.814889431949446,235.6917104565662,-235.69171045656603,56.814889431949446
1144.0,85.48692816046962,235.6917104565662,-235.69171045656603,85.48692816046962
1148.0,109.04732674212863,235.6917104565662,-235.69171045656603,109.04732674212863
1152.0,132.4868725380079,235.6917104565662,-235.69171045656603,132.4868725380079
1156.0,154.0836305298436,235.6917104565662,-235.69171045656603,154.0836305298436
1160.0,145.32364550434175,235.6917104565662,-235.69171045656603,145.32364550434175
1164.0,125.28673046553274,235.6917104565662,-235.69171045656603,125.28673046553274
1168.0,98.54795892659524,235.6917104565662,-235.69171045656603,98.54795892659524
1172.0,67.5526789552818,235.6917104565662,-235.69171045656603,67.5526789552818
1176.0,58.99882528872812,235.6917104565662,-235.69171045656603,58.99882528872812
1180.0,49.64098346810534,235.6917104565662,-235.69171045656603,49.64098346810534
1184.0,45.50769108533325,235.6917104565662,-235.69171045656603,45.50769108533325
1188.0,43.32384650824231,235.6917104565662,-235.69171045656603,43.32384650824231
1192.0,42.55405954604083,235.6917104565662,-235.69171045656603,42.55405954604083
1196.0,42.85423145820808,235.6917104565662,-235.69171045656603,42.85423145820808
1200.0,43.68591602452484,253.3655381961422,-253.3655381961423,43.68591602452484
1204.0,33.04404420497693,253.3655381961422,-253.3655381961423,33.04404420497693
1208.0,19.24966557311301,253.3655381961422,-253.3655381961423,19.24966557311301
1212.0,2.2158681402848712,253.3655381961422,-253.3655381961423,2.2158681402848712
1216.0,-16.916214338504965,253.3655381961422,-253.3655381961423,-16.916214338504965
1220.0,-21.847791064358084,253.3655381961422,-253.3655381961423,-21.847791064358084
1224.0,-22.09934200519279,253.3655381961422,-253.3655381961423,-22.09934200519279
1228.0,-19.494587632384366,253.3655381961422,-253.3655381961423,-19.494587632384366
1232.0,-16.376628717674077,253.3655381961422,-253.3655381961423,-16.376628717674077
1236.0,-41.49793095034613,253.3655381961422,-253.3655381961423,-41.49793095034613
1240.0,-67.53477955431204,253.3655381961422,-253.3655381961423,-67.53477955431204
1244.0,-100.59645125534162,253.3655381961422,-253.3655381961423,-100.59645125534162
1248.0,-132.27801424167785,253.3655381961422,-253.3655381961423,-132.27801424167785
1252.0,-137.33066117918744,253.3655381961422,-253.3655381961423,-137.33066117918744
1256.0,-138.4660511083639,253.3655381961422,-253.3655381961423,-138.4660511083639
1260.0,-132.1593964687635,253.3655381961422,-253.3655381961423,-132.1593964687635
1264.0,-131.9294354318408,253.3655381961422,-253.3655381961423,-131.9294354318408
1268.0,-141.04549754180027,253.3655381961422,-253.3655381961423,-141.04549754180027
1272.0,-149.73551791520487,253.3655381961422,-253.3655381961423,-149.73551791520487
1276.0,-161.71230160065892,253.3655381961422,-253.3655381961423,-161.71230160065892
1280.0,-154.2417359814341,253.3655381961422,-253.3655381961423,-154.2417359814341
1284.0,-140.45488518844925,253.3655381961422,-253.3655381961423,-140.45488518844925
1288.0,-122.7718381005499,253.3655381961422,-253.3655381961423,-122.7718381005499
1292.0,-102.06754022683391,253.3655381961422,-253.3655381961423,-102.06754022683391
1296.0,-89.53499880059539,253.3655381961422,-253.3655381961423,-89.53499880059539
1300.0,-76.16831476789892,253.3655381961422,-253.3655381961423,-76.16831476789892
1304.0,-64.5587330035529,253.3655381961422,-253.3655381961423,-64.5587330035529
1308.0,-55.277501172695686,253.3655381961422,-253.3655381961423,-55.277501172695686
1312.0,-52.454644369243965,253.3655381961422,-253.3655381961423,-52.454644369243965
1316.0,-50.022601865065674,253.3655381961422,-253.3655381961423,-50.022601865065674
1320.0,-49.5545500051961,253.3655381961422,-253.3655381961423,-49.5545500051961
1324.0,-47.85770145147475,253.3655381961422,-253.3655381961423,-47.85770145147475
1328.0,-44.42927156465578,253.3655381961422,-253.3655381961423,-44.42927156465578
1332.0,-41.11367553042523,253.3655381961422,-253.3655381961423,-41.11367553042523
1336.0,-37.171196260897226,253.3655381961422,-253.3655381961423,-37.171196260897226
1340.0,-23.733915423568867,253.3655381961422,-253.3655381961423,-23.733915423568867
1344.0,-6.714786487388921,253.3655381961422,-253.3655381961423,-6.714786487388921
1348.0,12.425868483350069,253.3655381961422,-253.3655381961423,12.425868483350069
1352.0,32.37363942288153,253.3655381961422,-253.3655381961423,32.37363942288153
1356.0,39.073477446111276,253.3655381961422,-253.3655381961423,39.073477446111276
1360.0,45.67525787745169,253.3655381961422,-253.3655381961423,45.67525787745169
1364.0,49.041204353254436,253.3655381961422,-253.3655381961423,49.041204353254436
1368.0,52.703899298439126,253.3655381961422,-253.3655381961423,52.703899298439126
1372.0,61.20111322348766,253.3655381961422,-253.3655381961423,61.20111322348766
1376.0,69.00245606178319,253.3655381961422,-253.3655381961423,69.00245606178319
1380.0,78.15649681147885,253.3655381961422,-253.3655381961423,78.15649681147885
1384.0,87.64625619471836,253.3655381961422,-253.3655381961423,87.64625619471836
1388.0,97.5844623004305,253.3655381961422,-253.3655381961423,97.5844623004305
1392.0,107.73070876314506,253.3655381961422,-253.3655381961423,107.73070876314506
1396.0,118.03830956274564,253.3655381961422,-253.3655381961423,118.03830956274564
1400.0,120.787901153608,253.3655381961422,-253.3655381961423,120.787901153608
1404.0,120.8736308571983,253.3655381961422,-253.3655381961423,120.8736308571983
1408.0,119.35072441288564,253.3655381961422,-253.3655381961423,119.35072441288564
1412.0,117.521358889156,253.3655381961422,-253.3655381961423,117.521358889156
1416.0,131.05107551799597,253.3655381961422,-253.3655381961423,131.05107551799597
1420.0,144.96808078197637,253.3655381961422,-253.3655381961423,144.96808078197637
1424.0,162.7328555148697,253.3655381961422,-253.3655381961423,162.7328555148697
1428.0,175.57769494084826,253.3655381961422,-253.3655381961423,175.57769494084826
1432.0,167.0585864895366,253.3655381961422,-253.3655381961423,167.0585864895366
1436.0,159.3796782210755,253.3655381961422,-253.3655381961423,159.3796782210755
1440.0,145.31874760651337,253.3655381961422,-253.3655381961423,145.31874760651337
1444.0,136.67505599690512,253.3655381961422,-253.3655381961423,136.67505599690512
1448.0,134.86831611050437,253.3655381961422,-253.3655381961423,134.86831611050437
1452.0,132.94040096149163,253.3655381961422,-253.3655381961423,132.94040096149163
1456.0,133.54332905955667,253.3655381961422,-253.3655381961423,133.54332905955667
