ts,Pi,Pr,Prc,Per,ne,nec,Ptc,Pcc,Pdc,Pt
18.0,0.0,0.0,0.0,0.0,14477,12597,-39.02664650724406,-39.02664650724406,-0.0,-38.369834006018635
18.00027777777778,0.0,0.0,0.0,0.0,14479,12599,-39.039208693891965,-39.03920869389197,-0.0,-38.369834006018635
18.000555555555557,0.0,0.0,-0.005947572970358733,0.0,14479,12599,-39.039208693891965,-39.03920869389197,-0.0,-38.369834006018635
18.000833333333336,0.0,0.0,-0.012936165971937594,0.0,14480,12600,-39.04574336791139,-39.0457433679114,-0.0,-38.369834006018635
18.001111111111115,0.0,0.0,-0.023940038593091864,0.0,14482,12602,-39.056762879432036,-39.05676287943204,-0.0,-38.369834006018635
18.001388888888894,0.0,0.0,-0.03607323082106936,0.0,14482,12602,-39.056762879432036,-39.05676287943204,-0.0,-38.369834006018635
18.001666666666672,0.0,0.0,-0.03607323082106936,0.0,14484,12604,-39.06925402647411,-39.06925402647411,-0.0,-38.369834006018635
18.00194444444445,0.0,0.0,-0.04163780498540999,0.0,14484,12604,-39.06925402647411,-39.06925402647411,-0.0,-38.369834006018635
18.00222222222223,0.0,0.0,-0.04163780498540999,0.0,14485,12605,-39.07613012146698,-39.07613012146698,-0.0,-38.369834006018635
18.00250000000001,0.0,0.0,-0.04163780498540999,0.0,14485,12605,-39.07613012146698,-39.07613012146698,-0.0,-38.369834006018635
18.002777777777787,0.0,0.0,-0.04163780498540999,0.0,14486,12606,-39.08298063667997,-39.08298063667996,-0.0,-38.369834006018635
18.003055555555566,0.0,0.0,-0.054742992643339344,0.0,14486,12606,-39.08298063667997,-39.08298063667996,-0.0,-38.369834006018635
18.003333333333345,0.0,0.0,-0.06145683868228922,0.0,14488,12608,-39.09489595929205,-39.09489595929205,-0.0,-38.369834006018635
18.003611111111123,0.0,0.0,-0.06145683868228922,0.0,14489,12609,-39.101720962586164,-39.10172096258616,-0.0,-38.369834006018635
18.003888888888902,0.0,0.0,-0.06726641752555393,0.0,14492,12612,-39.12090797364613,-39.120907973646126,-0.0,-38.369834006018635
18.00416666666668,0.0,0.0,-0.07237032755281264,0.0,14492,12612,-39.12090797364613,-39.120907973646126,-0.0,-38.369834006018635
18.00444444444446,0.0,0.0,-0.07237032755281264,0.0,14494,12614,-39.132691227182804,-39.132691227182804,-0.0,-38.369834006018635
18.004722222222238,0.0,0.0,-0.08970482718307315,0.0,14494,12614,-39.132691227182804,-39.132691227182804,-0.0,-38.369834006018635
18.005000000000017,0.0,0.0,-0.10110314299069169,0.0,14494,12614,-39.132691227182804,-39.132691227182804,-0.0,-38.369834006018635
18.005277777777795,0.0,0.0,-0.10629242632844853,0.0,14495,12615,-39.13917346270295,-39.13917346270295,-0.0,-38.369834006018635
18.005555555555574,0.0,0.0,-0.11234465348673273,0.0,14496,12616,-39.144443355024485,-39.144443355024485,-0.0,-38.369834006018635
18.005833333333353,0.0,0.0,-0.11234465348673273,0.0,14497,12617,-39.15112071218941,-39.15112071218941,-0.0,-38.369834006018635
18.00611111111113,0.0,0.0,-0.11234465348673273,0.0,14497,12617,-39.15112071218941,-39.15112071218941,-0.0,-38.369834006018635
18.00638888888891,0.0,0.0,-0.11842158745447445,0.0,14497,12617,-39.15112071218941,-39.15112071218941,-0.0,-38.369834006018635
18.00666666666669,0.0,0.0,-0.130493241980395,0.0,14497,12617,-39.15112071218941,-39.15112071218941,-0.0,-38.369834006018635
18.006944444444468,0.0,0.0,-0.1487758355753614,0.0,14497,12617,-39.15112071218941,-39.15112071218941,-0.0,-38.369834006018635
18.007222222222246,0.0,0.0,-0.16581820028740177,0.0,14499,12619,-39.16188883543325,-39.16188883543326,-0.0,-38.369834006018635
18.007500000000025,0.0,0.0,-0.17737068943044765,0.0,14500,12620,-39.167746209841425,-39.167746209841425,-0.0,-38.369834006018635
18.007777777777804,0.0,0.0,-0.17737068943044765,0.0,14504,12624,-39.19081292494824,-39.19081292494823,-0.0,-38.369834006018635
18.008055555555583,0.0,0.0,-0.1898619954994756,0.0,14505,12625,-39.195961250455404,-39.1959612504554,-0.0,-38.369834006018635
18.00833333333336,0.0,0.0,-0.19538447053426666,0.0,14505,12625,-39.195961250455404,-39.1959612504554,-0.0,-38.369834006018635
18.00861111111114,0.0,0.0,-0.20103116402977195,0.0,14507,12627,-39.20854397368269,-39.20854397368268,-0.0,-38.369834006018635
18.00888888888892,0.0,0.0,-0.21374572036785092,0.0,14508,12628,-39.21494255785486,-39.214942557854854,-0.0,-38.369834006018635
18.009166666666697,0.0,0.0,-0.2207215880101336,0.0,14509,12629,-39.22027572863545,-39.22027572863545,-0.0,-38.369834006018635
18.009444444444476,0.0,0.0,-0.22656360285493643,0.0,14510,12630,-39.22660767690896,-39.22660767690896,-0.0,-38.369834006018635
18.009722222222255,0.0,0.0,-0.2327399125512159,0.0,14510,12630,-39.22660767690896,-39.22660767690896,-0.0,-38.369834006018635
18.010000000000034,0.0,0.0,-0.2327399125512159,0.0,14512,12632,-39.239315843033886,-39.23931584303388,-0.0,-38.369834006018635
18.010277777777812,0.0,0.0,-0.2327399125512159,0.0,14513,12633,-39.24608793397272,-39.24608793397272,-0.0,-38.369834006018635
18.01055555555559,0.0,0.0,-0.23806529201964344,0.0,14515,12635,-39.264722000240134,-39.264722000240134,-0.0,-38.369834006018635
18.01083333333337,0.0,0.0,-0.24370586997770707,0.0,14515,12635,-39.264722000240134,-39.264722000240134,-0.0,-38.369834006018635
18.01111111111115,0.0,0.24370586997770707,0.046249248759365105,0.24370586997770707,14517,12637,-38.987403150735865,-39.27735826947294,0.28995511873707214,-44.0664042779499
18.011388888888927,0.0,0.24370586997770707,0.03927247267643248,0.24370586997770707,14517,12637,-38.987403150735865,-39.27735826947294,0.28995511873707214,-44.0664042779499
18.011666666666706,0.0,0.24370586997770707,0.03927247267643248,0.24370586997770707,14517,12636,-38.994379926818795,-39.27735826947294,0.2829783426541395,-44.0664042779499
18.011944444444485,0.0,0.24370586997770707,0.03927247267643248,0.24370586997770707,14518,12637,-38.99978701402791,-39.28276535668205,0.2829783426541395,-44.0664042779499
18.012222222222263,0.0,0.24370586997770707,0.03927247267643248,0.24370586997770707,14518,12637,-38.99978701402791,-39.28276535668205,0.2829783426541395,-44.0664042779499
18.012500000000042,0.0,0.24370586997770707,0.027913989171092123,0.24370586997770707,14518,12637,-38.99978701402791,-39.28276535668205,0.2829783426541395,-44.0664042779499
18.01277777777782,0.0,0.24370586997770707,0.027913989171092123,0.24370586997770707,14518,12637,-38.99978701402791,-39.28276535668205,0.2829783426541395,-44.0664042779499
18.0130555555556,0.0,0.24370586997770707,0.027913989171092123,0.24370586997770707,14518,12637,-38.99978701402791,-39.28276535668205,0.2829783426541395,-44.0664042779499
18.013333333333378,0.0,0.24370586997770707,0.021266721137480994,0.24370586997770707,14518,12637,-38.99978701402791,-39.28276535668205,0.2829783426541395,-44.0664042779499
18.013611111111157,0.0,0.24370586997770707,-0.0010385341228222478,0.24370586997770707,14519,12638,-39.00678596101061,-39.28976430366475,0.2829783426541395,-44.0664042779499
18.013888888888935,0.0,0.24370586997770707,-0.0010385341228222478,0.24370586997770707,14519,12638,-39.00678596101061,-39.28976430366475,0.2829783426541395,-44.0664042779499
18.014166666666714,0.0,0.24370586997770707,-0.0010385341228222478,0.24370586997770707,14519,12638,-39.00678596101061,-39.28976430366475,0.2829783426541395,-44.0664042779499
18.014444444444493,0.0,0.24370586997770707,-0.02556191369835031,0.24370586997770707,14521,12640,-39.019225292045945,-39.302203634700085,0.2829783426541395,-44.0664042779499
18.01472222222227,0.0,0.24370586997770707,-0.03209179588720972,0.24370586997770707,14523,12642,-39.03051402316582,-39.313492365819954,0.2829783426541395,-44.0664042779499
18.01500000000005,0.0,0.24370586997770707,-0.03726357348603192,0.24370586997770707,14523,12642,-39.03051402316582,-39.313492365819954,0.2829783426541395,-44.0664042779499
18.01527777777783,0.0,0.24370586997770707,-0.03726357348603192,0.24370586997770707,14524,12643,-39.03595569584643,-39.318934038500565,0.2829783426541395,-44.0664042779499
18.015555555555608,0.0,0.24370586997770707,-0.04235149438845661,0.24370586997770707,14524,12643,-39.04265067129855,-39.3256290139527,0.2829783426541395,-44.0664042779499
18.015833333333386,0.0,0.24370586997770707,-0.04235149438845661,0.24370586997770707,14525,12644,-39.04808524628016,-39.3310635889343,0.2829783426541395,-44.0664042779499
18.016111111111165,0.0,0.24370586997770707,-0.04235149438845661,0.24370586997770707,14525,12644,-39.04808524628016,-39.3310635889343,0.2829783426541395,-44.0664042779499
18.016388888888944,0.0,0.24370586997770707,-0.04235149438845661,0.24370586997770707,14525,12644,-39.04808524628016,-39.3310635889343,0.2829783426541395,-44.0664042779499
18.016666666666723,0.0,0.24370586997770707,-0.04235149438845661,0.24370586997770707,14525,12644,-39.04808524628016,-39.3310635889343,0.2829783426541395,-44.0664042779499
18.0169444444445,0.0,0.24370586997770707,-0.065694488784737,0.24370586997770707,14526,12645,-39.05394703171282,-39.336925374366956,0.2829783426541395,-44.0664042779499
18.01722222222228,0.0,0.24370586997770707,-0.0723313136255211,0.24370586997770707,14526,12645,-39.05394703171282,-39.336925374366956,0.2829783426541395,-44.0664042779499
18.01750000000006,0.0,0.24370586997770707,-0.08545930711143909,0.24370586997770707,14527,12646,-39.06008073920325,-39.34305908185739,0.2829783426541395,-44.0664042779499
18.017777777777837,0.0,0.24370586997770707,-0.08545930711143909,0.24370586997770707,14529,12648,-39.072598821785874,-39.355577164440014,0.2829783426541395,-44.0664042779499
18.018055555555616,0.0,0.24370586997770707,-0.09242754041963785,0.24370586997770707,14530,12649,-39.07776706982445,-39.360745412478586,0.2829783426541395,-44.0664042779499
18.018333333333395,0.0,0.24370586997770707,-0.10403384418038643,0.24370586997770707,14531,12650,-39.08420512586278,-39.36718346851692,0.2829783426541395,-44.0664042779499
18.018611111111174,0.0,0.24370586997770707,-0.10403384418038643,0.24370586997770707,14531,12649,-39.090429964697066,-39.36718346851692,0.276753503819854,-44.0664042779499
18.018888888888952,0.0,0.24370586997770707,-0.10403384418038643,0.24370586997770707,14532,12650,-39.09712455417185,-39.373878057991696,0.276753503819854,-44.0664042779499
18.01916666666673,0.0,0.24370586997770707,-0.10403384418038643,0.24370586997770707,14534,12652,-39.10863822704352,-39.38539173086337,0.276753503819854,-44.0664042779499
18.01944444444451,0.0,0.24370586997770707,-0.11529322435034416,0.24370586997770707,14535,12653,-39.11504434241476,-39.39179784623462,0.276753503819854,-44.0664042779499
18.01972222222229,0.0,0.24370586997770707,-0.12097132312322713,0.24370586997770707,14536,12654,-39.1210593868353,-39.397812890655146,0.276753503819854,-44.0664042779499
18.020000000000067,0.0,0.24370586997770707,-0.12610591838832882,0.24370586997770707,14538,12656,-39.132581524388044,-39.40933502820789,0.276753503819854,-44.0664042779499
18.020277777777846,0.0,0.24370586997770707,-0.1314999352663982,0.24370586997770707,14538,12656,-39.132581524388044,-39.40933502820789,0.276753503819854,-44.0664042779499
18.020555555555624,0.0,0.24370586997770707,-0.1432012246178777,0.24370586997770707,14538,12656,-39.132581524388044,-39.40933502820789,0.276753503819854,-44.0664042779499
18.020833333333403,0.0,0.24370586997770707,-0.1432012246178777,0.24370586997770707,14538,12656,-39.132581524388044,-39.40933502820789,0.276753503819854,-44.0664042779499
18.021111111111182,0.0,0.24370586997770707,-0.1432012246178777,0.24370586997770707,14539,12657,-39.13806140867925,-39.4148149124991,0.276753503819854,-44.0664042779499
18.02138888888896,0.0,0.24370586997770707,-0.14869702018367403,0.24370586997770707,14540,12658,-39.14478025410485,-39.4215337579247,0.276753503819854,-44.0664042779499
18.02166666666674,0.0,0.24370586997770707,-0.14869702018367403,0.24370586997770707,14540,12658,-39.14478025410485,-39.4215337579247,0.276753503819854,-44.0664042779499
18.021944444444518,0.0,0.24370586997770707,-0.15562328172594533,0.24370586997770707,14542,12660,-39.15620980571745,-39.43296330953731,0.276753503819854,-44.0664042779499
18.022222222222297,0.0,0.15562328172594533,-0.2395644242036048,0.15562328172594533,14542,12660,-39.234193388028565,-39.43296330953731,0.19876992150874412,-44.32901963667473
18.022500000000075,0.0,0.15562328172594533,-0.24577369331475368,0.15562328172594533,14543,12661,-39.240245041244904,-39.439014962753646,0.19876992150874412,-44.32901963667473
18.022777777777854,0.0,0.15562328172594533,-0.25154141657585477,0.15562328172594533,14545,12663,-39.25351901312963,-39.452288934638375,0.19876992150874412,-44.32901963667473
18.023055555555633,0.0,0.15562328172594533,-0.25154141657585477,0.15562328172594533,14545,12662,-39.25928673639073,-39.452288934638375,0.19300219824764306,-44.32901963667473
18.02333333333341,0.0,0.15562328172594533,-0.25154141657585477,0.15562328172594533,14546,12663,-39.26484046650225,-39.45784266474988,0.19300219824764306,-44.32901963667473
18.02361111111119,0.0,0.15562328172594533,-0.27497940145550137,0.15562328172594533,14546,12663,-39.26484046650225,-39.45784266474988,0.19300219824764306,-44.32901963667473
18.02388888888897,0.0,0.15562328172594533,-0.2803715391400817,0.15562328172594533,14546,12663,-39.26484046650225,-39.45784266474988,0.19300219824764306,-44.32901963667473
18.024166666666748,0.0,0.15562328172594533,-0.29225084466618473,0.15562328172594533,14548,12665,-39.277031889751996,-39.47003408799964,0.19300219824764306,-44.32901963667473
18.024444444444526,0.0,0.15562328172594533,-0.3045199057438633,0.15562328172594533,14549,12666,-39.282343854406896,-39.47534605265454,0.19300219824764306,-44.32901963667473
18.024722222222305,0.0,0.15562328172594533,-0.3045199057438633,0.15562328172594533,14551,12668,-39.293285474833006,-39.48628767308066,0.19300219824764306,-44.32901963667473
18.025000000000084,0.0,0.15562328172594533,-0.31134846407532246,0.15562328172594533,14552,12669,-39.299418770840006,-39.492420969087654,0.19300219824764306,-44.32901963667473
18.025277777777863,0.0,0.15562328172594533,-0.31134846407532246,0.15562328172594533,14552,12669,-39.299418770840006,-39.492420969087654,0.19300219824764306,-44.32901963667473
18.02555555555564,0.0,0.15562328172594533,-0.31134846407532246,0.15562328172594533,14553,12670,-39.30584359250475,-39.4988457907524,0.19300219824764306,-44.32901963667473
18.02583333333342,0.0,0.15562328172594533,-0.31134846407532246,0.15562328172594533,14555,12672,-39.31834666208659,-39.51134886033422,0.19300219824764306,-44.32901963667473
18.0261111111112,0.0,0.15562328172594533,-0.31134846407532246,0.15562328172594533,14557,12674,-39.329713841949626,-39.52271604019727,0.19300219824764306,-44.32901963667473
18.026388888888977,0.0,0.15562328172594533,-0.31134846407532246,0.15562328172594533,14557,12674,-39.329713841949626,-39.52271604019727,0.19300219824764306,-44.32901963667473
18.026666666666756,0.0,0.15562328172594533,-0.31134846407532246,0.15562328172594533,14557,12674,-39.329713841949626,-39.52271604019727,0.19300219824764306,-44.32901963667473
18.026944444444535,0.0,0.15562328172594533,-0.31134846407532246,0.15562328172594533,14557,12674,-39.329713841949626,-39.52271604019727,0.19300219824764306,-44.32901963667473
18.027222222222314,0.0,0.15562328172594533,-0.3164118776559405,0.15562328172594533,14557,12674,-39.329713841949626,-39.52271604019727,0.19300219824764306,-44.32901963667473
18.027500000000092,0.0,0.15562328172594533,-0.32163721877473567,0.15562328172594533,14558,12675,-39.33505322383864,-39.52805542208629,0.19300219824764306,-44.32901963667473
18.02777777777787,0.0,0.15562328172594533,-0.32163721877473567,0.15562328172594533,14560,12677,-39.34653408671028,-39.539536284957926,0.19300219824764306,-44.32901963667473
18.02805555555565,0.0,0.15562328172594533,-0.32163721877473567,0.15562328172594533,14561,12678,-39.352718820751974,-39.545721018999615,0.19300219824764306,-44.32901963667473
18.02833333333343,0.0,0.15562328172594533,-0.32811547996977997,0.15562328172594533,14563,12680,-39.36499219061312,-39.55799438886077,0.19300219824764306,-44.32901963667473
18.028611111111207,0.0,0.15562328172594533,-0.3344945402216694,0.15562328172594533,14563,12680,-39.37150665763283,-39.564508855880476,0.19300219824764306,-44.32901963667473
18.028888888888986,0.0,0.15562328172594533,-0.3344945402216694,0.15562328172594533,14564,12681,-39.376700784617725,-39.569702982865365,0.19300219824764306,-44.32901963667473
18.029166666666764,0.0,0.15562328172594533,-0.3344945402216694,0.15562328172594533,14564,12681,-39.376700784617725,-39.569702982865365,0.19300219824764306,-44.32901963667473
18.029444444444543,0.0,0.15562328172594533,-0.3344945402216694,0.15562328172594533,14566,12683,-39.38759302727885,-39.580595225526494,0.19300219824764306,-44.32901963667473
18.029722222222322,0.0,0.15562328172594533,-0.3461430974655185,0.15562328172594533,14567,12684,-39.394504743815645,-39.58750694206329,0.19300219824764306,-44.32901963667473
18.0300000000001,0.0,0.15562328172594533,-0.3461430974655185,0.15562328172594533,14568,12684,-39.407437577633104,-39.59414420297836,0.18670662534526544,-44.32901963667473
18.03027777777788,0.0,0.15562328172594533,-0.3461430974655185,0.15562328172594533,14568,12684,-39.407437577633104,-39.59414420297836,0.18670662534526544,-44.32901963667473
18.030555555555658,0.0,0.15562328172594533,-0.3591418785479044,0.15562328172594533,14569,12685,-39.41424359048409,-39.60095021582935,0.18670662534526544,-44.32901963667473
18.030833333333437,0.0,0.15562328172594533,-0.3591418785479044,0.15562328172594533,14570,12686,-39.419421800620356,-39.606128425965615,0.18670662534526544,-44.32901963667473
18.031111111111215,0.0,0.15562328172594533,-0.3591418785479044,0.15562328172594533,14570,12686,-39.419421800620356,-39.606128425965615,0.18670662534526544,-44.32901963667473
18.031388888888994,0.0,0.15562328172594533,-0.3770954237313237,0.15562328172594533,14570,12686,-39.419421800620356,-39.606128425965615,0.18670662534526544,-44.32901963667473
18.031666666666773,0.0,0.15562328172594533,-0.3770954237313237,0.15562328172594533,14570,12685,-39.42533372436956,-39.606128425965615,0.1807947015960644,-44.32901963667473
18.03194444444455,0.0,0.15562328172594533,-0.38948915934787115,0.15562328172594533,14571,12686,-39.43114746707726,-39.611942168673316,0.1807947015960644,-44.32901963667473
18.03222222222233,0.0,0.15562328172594533,-0.39501967030130825,0.15562328172594533,14572,12687,-39.43782981419784,-39.6186245157939,0.1807947015960644,-44.32901963667473
18.03250000000011,0.0,0.15562328172594533,-0.39501967030130825,0.15562328172594533,14573,12688,-39.44416127242039,-39.624955974016444,0.1807947015960644,-44.32901963667473
18.032777777777888,0.0,0.15562328172594533,-0.40149078090963525,0.15562328172594533,14575,12690,-39.45517185193123,-39.6359665535273,0.1807947015960644,-44.32901963667473
18.033055555555666,0.0,0.15562328172594533,-0.4082765820024847,0.15562328172594533,14576,12691,-39.46075629955106,-39.64155100114712,0.1807947015960644,-44.32901963667473
18.033333333333445,-0.0,0.4082765820024846,-0.09601572860205002,0.4082765820024847,14577,12692,-39.155161494933736,-39.64821704993023,0.49305555499649906,-44.270713317033085
18.033611111111224,-0.0,0.4082765820024846,-0.10918650826833158,0.4082765820024847,14577,12692,-39.155161494933736,-39.64821704993023,0.49305555499649906,-44.270713317033085
18.033888888889003,-0.0,0.4082765820024846,-0.10918650826833158,0.4082765820024847,14578,12692,-39.16837781347753,-39.65463859615735,0.4862607826798198,-44.270713317033085
18.03416666666678,-0.0,0.4082765820024846,-0.11990050166390318,0.4082765820024847,14578,12692,-39.16837781347753,-39.65463859615735,0.4862607826798198,-44.270713317033085
18.03444444444456,-0.0,0.4082765820024846,-0.12601292602100148,0.4082765820024847,14579,12692,-39.18061964419277,-39.661618633192816,0.4809989890000538,-44.270713317033085
18.03472222222234,-0.0,0.4082765820024846,-0.14545582193035014,0.4082765820024847,14579,12692,-39.18061964419277,-39.661618633192816,0.4809989890000538,-44.270713317033085
18.035000000000117,-0.0,0.4082765820024846,-0.14545582193035014,0.4082765820024847,14581,12694,-39.19360140933425,-39.67460039833431,0.4809989890000538,-44.270713317033085
18.035277777777896,-0.0,0.4082765820024846,-0.15184128520775342,0.4082765820024847,14581,12694,-39.19962058678626,-39.68061957578632,0.4809989890000538,-44.270713317033085
18.035555555555675,-0.0,0.4082765820024846,-0.17007553866137945,0.4082765820024847,14581,12694,-39.19962058678626,-39.68061957578632,0.4809989890000538,-44.270713317033085
18.035833333333454,-0.0,0.4082765820024846,-0.17595997275166944,0.4082765820024847,14582,12695,-39.20596490048313,-39.68696388948319,0.4809989890000538,-44.270713317033085
18.036111111111232,-0.0,0.4082765820024846,-0.1878242714295953,0.4082765820024847,14582,12695,-39.20596490048313,-39.68696388948319,0.4809989890000538,-44.270713317033085
18.03638888888901,-0.0,0.4082765820024846,-0.19362390812900548,0.4082765820024847,14582,12695,-39.20596490048313,-39.68696388948319,0.4809989890000538,-44.270713317033085
18.03666666666679,-0.0,0.4082765820024846,-0.1990295370825444,0.4082765820024847,14582,12695,-39.20596490048313,-39.68696388948319,0.4809989890000538,-44.270713317033085
18.03694444444457,-0.0,0.4082765820024846,-0.205852022301741,0.4082765820024847,14584,12697,-39.21781600259987,-39.698814991599924,0.4809989890000538,-44.270713317033085
18.037222222222347,-0.0,0.4082765820024846,-0.205852022301741,0.4082765820024847,14586,12699,-39.231036469134956,-39.712035458135006,0.4809989890000538,-44.270713317033085
18.037500000000126,-0.0,0.4082765820024846,-0.21183481517952432,0.4082765820024847,14587,12700,-39.23703128448224,-39.7180302734823,0.4809989890000538,-44.270713317033085
18.037777777777904,-0.0,0.4082765820024846,-0.21183481517952432,0.4082765820024847,14588,12701,-39.24389530728515,-39.72489429628521,0.4809989890000538,-44.270713317033085
18.038055555555683,-0.0,0.4082765820024846,-0.21183481517952432,0.4082765820024847,14589,12702,-39.249207905530945,-39.730206894531,0.4809989890000538,-44.270713317033085
18.038333333333462,-0.0,0.4082765820024846,-0.21183481517952432,0.4082765820024847,14590,12703,-39.25482960920775,-39.7358285982078,0.4809989890000538,-44.270713317033085
18.03861111111124,-0.0,0.4082765820024846,-0.22262725174811182,0.4082765820024847,14592,12705,-39.266120071306055,-39.747119060306105,0.4809989890000538,-44.270713317033085
18.03888888888902,-0.0,0.4082765820024846,-0.23490380865467847,0.4082765820024847,14594,12706,-39.2829914811248,-39.758981316193676,0.47598983506887504,-44.270713317033085
18.039166666666798,-0.0,0.4082765820024846,-0.23490380865467847,0.4082765820024847,14594,12706,-39.2829914811248,-39.758981316193676,0.47598983506887504,-44.270713317033085
18.039444444444577,-0.0,0.4082765820024846,-0.23490380865467847,0.4082765820024847,14594,12706,-39.2829914811248,-39.758981316193676,0.47598983506887504,-44.270713317033085
18.039722222222355,-0.0,0.4082765820024846,-0.2416675396608445,0.4082765820024847,14595,12707,-39.288521258660786,-39.76451109372967,0.47598983506887504,-44.270713317033085
18.040000000000134,0.0,0.4082765820024846,-0.2416675396608445,0.4082765820024847,14595,12707,-39.288521258660786,-39.76451109372967,0.47598983506887504,-44.270713317033085
18.040277777777913,0.0,0.4082765820024846,-0.2416675396608445,0.4082765820024847,14595,12707,-39.288521258660786,-39.76451109372967,0.47598983506887504,-44.270713317033085
18.04055555555569,0.0,0.4082765820024846,-0.253359827762321,0.4082765820024847,14598,12710,-39.30680328335676,-39.78279311842563,0.47598983506887504,-44.270713317033085
18.04083333333347,0.0,0.4082765820024846,-0.2649861961252462,0.4082765820024847,14598,12710,-39.30680328335676,-39.78279311842563,0.47598983506887504,-44.270713317033085
18.04111111111125,0.0,0.4082765820024846,-0.27138672886304277,0.4082765820024847,14600,12712,-39.32059377534373,-39.79658361041261,0.47598983506887504,-44.270713317033085
18.041388888889028,0.0,0.4082765820024846,-0.2768109536442247,0.4082765820024847,14602,12714,-39.331867304154194,-39.80785713922307,0.47598983506887504,-44.270713317033085
18.041666666666806,0.0,0.4082765820024846,-0.2768109536442247,0.4082765820024847,14602,12714,-39.331867304154194,-39.80785713922307,0.47598983506887504,-44.270713317033085
18.041944444444585,0.0,0.4082765820024846,-0.2768109536442247,0.4082765820024847,14602,12714,-39.331867304154194,-39.80785713922307,0.47598983506887504,-44.270713317033085
18.042222222222364,0.0,0.4082765820024846,-0.2768109536442247,0.4082765820024847,14603,12715,-39.336870645729185,-39.81286048079806,0.47598983506887504,-44.270713317033085
18.042500000000143,0.0,0.4082765820024846,-0.2825439149401392,0.4082765820024847,14603,12715,-39.336870645729185,-39.81286048079806,0.47598983506887504,-44.270713317033085
18.04277777777792,0.0,0.4082765820024846,-0.2882382619539989,0.4082765820024847,14605,12717,-39.34937594106962,-39.82536577613849,0.47598983506887504,-44.270713317033085
18.0430555555557,0.0,0.4082765820024846,-0.3047221860402723,0.4082765820024847,14607,12718,-39.36721700797509,-39.837512496030115,0.47029548805501536,-44.270713317033085
18.04333333333348,0.0,0.4082765820024846,-0.3047221860402723,0.4082765820024847,14609,12720,-39.3790412113949,-39.849336699449914,0.47029548805501536,-44.270713317033085
18.043611111111257,0.0,0.4082765820024846,-0.3167746605108664,0.4082765820024847,14614,12725,-39.40885142106395,-39.879146909118965,0.47029548805501536,-44.270713317033085
18.043888888889036,0.0,0.4082765820024846,-0.3234053793055483,0.4082765820024847,14616,12726,-39.42674576801247,-39.891927713480676,0.4651819454681983,-44.270713317033085
18.044166666666815,0.0,0.4082765820024846,-0.32968443782722645,0.4082765820024847,14616,12726,-39.42674576801247,-39.891927713480676,0.4651819454681983,-44.270713317033085
18.044444444444594,0.0,0.32968443782722645,-0.4446581124372704,0.32968443782722645,14618,12728,-39.54097810827742,-39.90388244533632,0.3629043370589009,-44.62009641385548
18.044722222222372,0.0,0.32968443782722645,-0.4446581124372704,0.32968443782722645,14619,12729,-39.54661763558345,-39.909521972642345,0.3629043370589009,-44.62009641385548
18.04500000000015,0.0,0.32968443782722645,-0.46071365135967896,0.32968443782722645,14620,12730,-39.55298040853021,-39.9158847455891,0.3629043370589009,-44.62009641385548
18.04527777777793,0.0,0.32968443782722645,-0.4777946339892399,0.32968443782722645,14621,12731,-39.559067738343984,-39.921972075402884,0.3629043370589009,-44.62009641385548
18.04555555555571,0.0,0.32968443782722645,-0.4965803472594559,0.32968443782722645,14622,12731,-39.57247435568032,-39.928739189784785,0.35626483410446186,-44.62009641385548
18.045833333333487,0.0,0.32968443782722645,-0.4965803472594559,0.32968443782722645,14622,12731,-39.57247435568032,-39.928739189784785,0.35626483410446186,-44.62009641385548
18.046111111111266,0.0,0.32968443782722645,-0.4965803472594559,0.32968443782722645,14623,12732,-39.57813547026888,-39.934400304373355,0.35626483410446186,-44.62009641385548
18.046388888889044,0.0,0.32968443782722645,-0.4965803472594559,0.32968443782722645,14625,12734,-39.58903679258564,-39.94530162669011,0.35626483410446186,-44.62009641385548
18.046666666666823,0.0,0.32968443782722645,-0.5092806033768403,0.32968443782722645,14625,12734,-39.58903679258564,-39.94530162669011,0.35626483410446186,-44.62009641385548
18.046944444444602,0.0,0.32968443782722645,-0.5092806033768403,0.32968443782722645,14625,12734,-39.58903679258564,-39.94530162669011,0.35626483410446186,-44.62009641385548
18.04722222222238,0.0,0.32968443782722645,-0.5092806033768403,0.32968443782722645,14626,12735,-39.595119646816045,-39.95138448092051,0.35626483410446186,-44.62009641385548
18.04750000000016,0.0,0.32968443782722645,-0.5143475686419182,0.32968443782722645,14627,12736,-39.60078776915513,-39.9570526032596,0.35626483410446186,-44.62009641385548
18.047777777777938,0.0,0.32968443782722645,-0.5212907099565841,0.32968443782722645,14627,12736,-39.60078776915513,-39.9570526032596,0.35626483410446186,-44.62009641385548
18.048055555555717,0.0,0.32968443782722645,-0.5212907099565841,0.32968443782722645,14627,12736,-39.60078776915513,-39.9570526032596,0.35626483410446186,-44.62009641385548
18.048333333333495,0.0,0.32968443782722645,-0.526649653521172,0.32968443782722645,14627,12736,-39.60078776915513,-39.9570526032596,0.35626483410446186,-44.62009641385548
18.048611111111274,0.0,0.32968443782722645,-0.5330150048435999,0.32968443782722645,14627,12736,-39.60078776915513,-39.9570526032596,0.35626483410446186,-44.62009641385548
18.048888888889053,0.0,0.32968443782722645,-0.5393115994011243,0.32968443782722645,14628,12737,-39.60579067290403,-39.96205550700849,0.35626483410446186,-44.62009641385548
