0,3599
0.8061214052318695,1.0
0.8028948953994928,1.0
0.31962621230952515,0.5689781658860125
0.9990289010605017,1.0
0.3364993718509897,0.41578213346303755
1.0,1.0
0.7870256693029066,1.0
0.8444055068044151,1.0
0.8765099663704619,1.0
0.7181161027951152,0.9187550141116424
0.6800762456078212,0.8775510997156585
1.0,1.0
0.3028067782432351,0.45824069760738384
0.935709664825668,1.0
0.718096910104897,0.9311538424602398
0.4569980076809823,0.7345427021484532
0.569180409646289,0.7800672129583152
0.9099761763067225,1.0
0.500871047870512,0.7114505258336307
0.5348232129581352,0.7868179732191896
0.856584314734405,1.0
0.353560518089057,0.528137367178611
0.23613068495400116,0.4741111113129812
0.7802704924390755,0.9952414919959158
0.20224433117837654,0.40320208378058653
0.771306469026934,1.0
0.9273356138960129,1.0
0.29258880066220916,0.4175718934497812
0.5864781903331572,0.7898251003364941
0.5426199010442075,0.7321199541485693
0.5632890919463522,0.7625322859281078
0.3578098323491794,0.36675806651148174
0.2410312057342069,0.4127576341844065
0.6777882804600548,0.9010917493951469
0.8794422124354005,1.0
0.43778674414225155,0.6971454438040485
0.3507379624762707,0.4045274751755816
0.7017649786631528,1.0
0.2882857513830541,0.5106270453687083
0.686964711555766,0.8902568190928439
0.6301534492545495,0.8345052819086505
0.4356284690717712,0.5970099077004177
0.4613750764671112,0.6838935418837484
0.2722394710185058,0.4126716472856591
0.47301254749429467,0.6646663271338845
0.6158475139643229,0.9011793264598393
0.41152876321695775,0.6766926455471256
0.6150533059717416,0.7791780303727276
