time,agc,Pr,Prc,ne,Pt
18.01277777777782,-0.003970335890044318,-0.3970335890044318,-0.3758495788594215,14477,-39.746925453245105
18.0130555555556,-0.003970335890044318,-0.425523651589768,-0.3758495788594215,14480,-39.76552244117303
18.013333333333378,-0.00425523651589768,-0.425523651589768,-0.3758495788594215,14481,-39.76678361065124
18.013611111111157,-0.00425523651589768,-0.425523651589768,-0.3758495788594215,14483,-39.77059533806537
18.013888888888935,-0.00425523651589768,-0.425523651589768,-0.3758495788594215,14484,-39.7707650924739
18.014166666666714,-0.00425523651589768,-0.44901132253279064,-0.3758495788594215,14485,-39.776111589885794
18.014444444444493,-0.004490113225327906,-0.44901132253279064,-0.3758495788594215,14485,-39.776111589885794
18.01472222222227,-0.004490113225327906,-0.44901132253279064,-0.3758495788594215,14486,-39.781935962511746
18.01500000000005,-0.004490113225327906,-0.44901132253279064,-0.3758495788594215,14486,-39.781935962511746
18.01527777777783,-0.004490113225327906,-0.4675567552531193,-0.4293180576189045,14487,-39.84091765982311
18.015555555555608,-0.004675567552531193,-0.4675567552531193,-0.4293180576189045,14487,-39.84733193692197
18.015833333333386,-0.004675567552531193,-0.4675567552531193,-0.4293180576189045,14489,-39.853601058540164
18.016111111111165,-0.004675567552531193,-0.4675567552531193,-0.4293180576189045,14490,-39.86028926601147
18.016388888888944,-0.004675567552531193,-0.4807517526260617,-0.4886337736629845,14491,-39.91076824807994
18.016666666666723,-0.0048075175262606165,-0.4807517526260617,-0.4886337736629845,14492,-39.91611413173373
18.0169444444445,-0.0048075175262606165,-0.4807517526260617,-0.4886337736629845,14494,-39.92765828544871
18.01722222222228,-0.0048075175262606165,-0.4807517526260617,-0.4886337736629845,14494,-39.92765828544871
18.01750000000006,-0.0048075175262606165,-0.48931684457875846,-0.4886337736629845,14495,-39.93367358203419
18.017777777777837,-0.004893168445787585,-0.48931684457875846,-0.4886337736629845,14497,-39.937982183195544
18.018055555555616,-0.004893168445787585,-0.48931684457875846,-0.4886337736629845,14497,-39.937982183195544
18.018333333333395,-0.004893168445787585,-0.48931684457875846,-0.4886337736629845,14498,-39.94362897274688
18.018611111111174,-0.004893168445787585,-0.48931684457875846,-0.4886337736629845,14499,-39.93872053596309
18.018888888888952,-0.004937339408984634,-0.48931684457875846,-0.4886337736629845,14500,-39.94481120416278
18.01916666666673,-0.004937339408984634,-0.48931684457875846,-0.4886337736629845,14501,-39.93998922632334
18.01944444444451,-0.004937339408984634,-0.48931684457875846,-0.4886337736629845,14502,-39.94542056964303
18.01972222222229,-0.004937339408984634,-0.48931684457875846,-0.4886337736629845,14502,-39.93853080701527
18.020000000000067,-0.004939344922965373,-0.48931684457875846,-0.4886337736629845,14505,-39.95681122321737
18.020277777777846,-0.004939344922965373,-0.48931684457875846,-0.4886337736629845,14505,-39.94985838648953
18.020555555555624,-0.004939344922965373,-0.48931684457875846,-0.4886337736629845,14505,-39.94985838648953
18.020833333333403,-0.004939344922965373,-0.48931684457875846,-0.4886337736629845,14505,-39.94985838648953
18.021111111111182,-0.004900917007238521,-0.48931684457875846,-0.4886337736629845,14506,-39.95497619301654
18.02138888888896,-0.004900917007238521,-0.48931684457875846,-0.4886337736629845,14507,-39.96074273064708
18.02166666666674,-0.004900917007238521,-0.48931684457875846,-0.4886337736629845,14507,-39.9555150403868
18.021944444444518,-0.004900917007238521,-0.4824234839549143,-0.4886337736629845,14509,-39.956333454079854
18.022222222222297,-0.004824234839549143,-0.4824234839549143,-0.48260003812428526,14509,-39.95029971854115
18.022500000000075,-0.004824234839549143,-0.4824234839549143,-0.48260003812428526,14509,-39.95029971854115
18.022777777777854,-0.004824234839549143,-0.4824234839549143,-0.48260003812428526,14511,-39.962026188935795
18.023055555555633,-0.004824234839549143,-0.47116150130886514,-0.46052314945679745,14511,-39.9399493002683
18.02333333333341,-0.004711615013088651,-0.47116150130886514,-0.46052314945679745,14511,-39.9399493002683
18.02361111111119,-0.004711615013088651,-0.47116150130886514,-0.46052314945679745,14511,-39.93483039652344
18.02388888888897,-0.004711615013088651,-0.47116150130886514,-0.46052314945679745,14513,-39.93527477330121
18.024166666666748,-0.004711615013088651,-0.45653964033499117,-0.4417104956299261,14514,-39.92223259357614
18.024444444444526,-0.004565396403349912,-0.45653964033499117,-0.4417104956299261,14514,-39.91635893787707
18.024722222222305,-0.004565396403349912,-0.45653964033499117,-0.4417104956299261,14516,-39.927068043669365
18.025000000000084,-0.004565396403349912,-0.45653964033499117,-0.4417104956299261,14518,-39.92607970132801
18.025277777777863,-0.004565396403349912,-0.4386428557549469,-0.42989451729269224,14518,-39.9085568799968
18.02555555555564,-0.004386428557549469,-0.4386428557549469,-0.42989451729269224,14518,-39.9085568799968
18.02583333333342,-0.004386428557549469,-0.4386428557549469,-0.42989451729269224,14518,-39.9085568799968
18.0261111111112,-0.004386428557549469,-0.4386428557549469,-0.42989451729269224,14520,-39.92157804191433
18.026388888888977,-0.004386428557549469,-0.41769815217450074,-0.40498399134521634,14520,-39.89087456427937
18.026666666666756,-0.004176981521745007,-0.41769815217450074,-0.40498399134521634,14522,-39.90190577547777
18.026944444444535,-0.004176981521745007,-0.41769815217450074,-0.40498399134521634,14522,-39.89130002950206
18.027222222222314,-0.004176981521745007,-0.41769815217450074,-0.40498399134521634,14522,-39.89130002950206
18.027500000000092,-0.004176981521745007,-0.39393460614370984,-0.3919221859759496,14522,-39.878238224132794
18.02777777777787,-0.003939346061437098,-0.39393460614370984,-0.3919221859759496,14526,-39.90191042536178
18.02805555555565,-0.003939346061437098,-0.39393460614370984,-0.3919221859759496,14528,-39.915021958019906
18.02833333333343,-0.003939346061437098,-0.39393460614370984,-0.3919221859759496,14529,-39.913821680319536
18.028611111111207,-0.003939346061437098,-0.36728694143578333,-0.36157412305005243,14527,-39.88347361739365
18.028888888888986,-0.0036728694143578332,-0.36728694143578333,-0.36157412305005243,14528,-39.8903438720059
18.029166666666764,-0.0036728694143578332,-0.36728694143578333,-0.36157412305005243,14530,-39.8975816983257
18.029444444444543,-0.0036728694143578332,-0.36728694143578333,-0.36157412305005243,14533,-39.916482153370936
18.029722222222322,-0.0036728694143578332,-0.3353631639076499,-0.34910109412062384,14533,-39.89702942175832
18.0300000000001,-0.0033536316390764993,-0.3353631639076499,-0.34910109412062384,14536,-39.9039384531623
18.03027777777788,-0.0033536316390764993,-0.3353631639076499,-0.34910109412062384,14537,-39.910326754207986
18.030555555555658,-0.0033536316390764993,-0.3353631639076499,-0.34910109412062384,14539,-39.922804835686236
18.030833333333437,-0.0033536316390764993,-0.29035854948494305,-0.3077805494969449,14541,-39.892592518469854
18.031111111111215,-0.0029035854948494303,-0.29035854948494305,-0.3077805494969449,14541,-39.892592518469854
18.031388888888994,-0.0029035854948494303,-0.29035854948494305,-0.3077805494969449,14542,-39.88157805636797
18.031666666666773,-0.0029035854948494303,-0.29035854948494305,-0.3077805494969449,14543,-39.88118886454146
18.03194444444455,-0.0029035854948494303,-0.24329196531771205,-0.23420928610182912,14544,-39.814367082872444
18.03222222222233,-0.0024329196531771204,-0.24329196531771205,-0.23420928610182912,14545,-39.82112529879622
18.03250000000011,-0.0024329196531771204,-0.24329196531771205,-0.23420928610182912,14545,-39.809820139484216
18.032777777777888,-0.0024329196531771204,-0.24329196531771205,-0.23420928610182912,14546,-39.815220801600226
18.033055555555666,-0.0024329196531771204,-0.19294845701687546,-0.1808425507297542,14547,-39.75565700175815
18.033333333333445,-0.0019294845701687546,-0.19294845701687546,-0.1808425507297542,14548,-39.76231414941941
18.033611111111224,-0.0019294845701687546,-0.19294845701687546,-0.1808425507297542,14548,-39.75551880727215
18.033888888889003,-0.0019294845701687546,-0.19294845701687546,-0.1808425507297542,14548,-39.743129187884506
18.03416666666678,-0.0019294845701687546,-0.14458344336698933,-0.10885732568907998,14548,-39.67114396284383
18.03444444444456,-0.0014458344336698934,-0.14458344336698933,-0.10885732568907998,14548,-39.67114396284383
18.03472222222234,-0.0014458344336698934,-0.14458344336698933,-0.10885732568907998,14549,-39.67222623683029
18.035000000000117,-0.0014458344336698934,-0.14458344336698933,-0.10885732568907998,14549,-39.67222623683029
18.035277777777896,-0.0014458344336698934,-0.09946768293268009,-0.08558030629223559,14548,-39.64307937162901
18.035555555555675,-0.000994676829326801,-0.09946768293268009,-0.08558030629223559,14548,-39.63705634310472
18.035833333333454,-0.000994676829326801,-0.09946768293268009,-0.08558030629223559,14549,-39.638230956171796
18.036111111111232,-0.000994676829326801,-0.09946768293268009,-0.08558030629223559,14550,-39.643621673696686
18.03638888888901,-0.000994676829326801,-0.055331168681565526,-0.0597397350013631,14551,-39.624464664091974
18.03666666666679,-0.0005533116868156553,-0.055331168681565526,-0.0597397350013631,14551,-39.624464664091974
18.03694444444457,-0.0005533116868156553,-0.055331168681565526,-0.0597397350013631,14553,-39.62546305827621
18.037222222222347,-0.0005533116868156553,-0.055331168681565526,-0.0597397350013631,14554,-39.625779930355456
18.037500000000126,-0.0005533116868156553,-0.012503377953435424,-0.03989623150263278,14554,-39.59580137149927
18.037777777777904,-0.0001250337795343543,-0.012503377953435424,-0.03989623150263278,14556,-39.60265641407152
18.038055555555683,-0.0001250337795343543,-0.012503377953435424,-0.03989623150263278,14557,-39.609104489286864
18.038333333333462,-0.0001250337795343543,-0.012503377953435424,-0.03989623150263278,14557,-39.59646185931317
18.03861111111124,-0.0001250337795343543,-0.054549083555698714,-0.03989623150263278,14558,-39.590611718374554
18.03888888888902,-0.0005454908355569871,-0.054549083555698714,-0.03989623150263278,14559,-39.58902000635209
18.039166666666798,-0.0005454908355569871,-0.054549083555698714,-0.03989623150263278,14559,-39.582556417644696
18.039444444444577,-0.0005454908355569871,-0.054549083555698714,-0.03989623150263278,14561,-39.593398222344284
18.039722222222355,-0.0005454908355569871,-0.12738776373153668,-0.03989623150263278,14561,-39.593398222344284
18.040000000000134,-0.0012738776373153668,-0.12738776373153668,-0.03989623150263278,14562,-39.59166560328672
18.040277777777913,-0.0012738776373153668,-0.12738776373153668,-0.03989623150263278,14562,-39.586164053571046
18.04055555555569,-0.0012738776373153668,-0.12738776373153668,-0.03989623150263278,14563,-39.5727924104568
18.04083333333347,-0.0012738776373153668,-0.21806081759720375,-0.03989623150263278,14563,-39.56674216152594
18.04111111111125,-0.0021806081759720374,-0.21806081759720375,-0.03989623150263278,14563,-39.56674216152594
18.041388888889028,-0.0021806081759720374,-0.21806081759720375,-0.03989623150263278,14565,-39.57118294840089
18.041666666666806,-0.0021806081759720374,-0.21806081759720375,-0.03989623150263278,14565,-39.558954827585524
18.041944444444585,-0.0021806081759720374,-0.31946388454265034,-0.03989623150263278,14565,-39.54528153842486
18.042222222222364,-0.0031946388454265036,-0.31946388454265034,-0.03989623150263278,14566,-39.551539905194026
18.042500000000143,-0.0031946388454265036,-0.31946388454265034,-0.03989623150263278,14566,-39.5379152670224
18.04277777777792,-0.0031946388454265036,-0.31946388454265034,-0.03989623150263278,14566,-39.5379152670224
18.0430555555557,-0.0031946388454265036,-0.3792838598929362,-0.03989623150263278,14569,-39.556610331790594
18.04333333333348,-0.0037928385989293625,-0.3792838598929362,-0.03989623150263278,14570,-39.56183449551455
18.043611111111257,-0.0037928385989293625,-0.3792838598929362,-0.03989623150263278,14574,-39.584412100015726
18.043888888889036,-0.0037928385989293625,-0.3792838598929362,-0.03989623150263278,14576,-39.59791945322728
18.044166666666815,-0.0037928385989293625,-0.4400826907459074,-0.03989623150263278,14576,-39.59791945322728
18.044444444444594,-0.004400826907459074,-0.44008269074590745,-0.3667682993350431,14579,-39.23012421516624
18.044722222222372,-0.004400826907459074,-0.44008269074590745,-0.3667682993350431,14580,-39.2352385669287
18.04500000000015,-0.004400826907459074,-0.44008269074590745,-0.3667682993350431,14581,-39.23443923391696
18.04527777777793,-0.004400826907459074,-0.4957957269110529,-0.3667682993350431,14581,-39.23443923391696
18.04555555555571,-0.00495795726911053,-0.4957957269110529,-0.3667682993350431,14581,-39.2180169416586
18.045833333333487,-0.00495795726911053,-0.4957957269110529,-0.3667682993350431,14581,-39.2180169416586
18.046111111111266,-0.00495795726911053,-0.4957957269110529,-0.3667682993350431,14584,-39.22300633919847
18.046388888889044,-0.00495795726911053,-0.5076430558898347,-0.3667682993350431,14585,-39.228103993501584
18.046666666666823,-0.005076430558898348,-0.5076430558898347,-0.3667682993350431,14586,-39.22680027681665
18.046944444444602,-0.005076430558898348,-0.5076430558898347,-0.3667682993350431,14586,-39.20893261702894
18.04722222222238,-0.005076430558898348,-0.5076430558898347,-0.3667682993350431,14587,-39.20411914868992
18.04750000000016,-0.005076430558898348,-0.39340835080327374,-0.22548023797753275,14588,-39.068880549237946
18.047777777777938,-0.003934083508032738,-0.39340835080327374,-0.22548023797753275,14589,-39.06851574681312
18.048055555555717,-0.003934083508032738,-0.39340835080327374,-0.22548023797753275,14589,-39.06851574681312
18.048333333333495,-0.003934083508032738,-0.39340835080327374,-0.22548023797753275,14590,-39.06861612396141
18.048611111111274,-0.003934083508032738,-0.27068698838662564,-0.10518140032760755,14591,-38.95514556905285
18.048888888889053,-0.0027068698838662564,-0.27068698838662564,-0.10518140032760755,14592,-38.96142680887454
18.04916666666683,-0.0027068698838662564,-0.27068698838662564,-0.10518140032760755,14592,-38.95745864229648
18.04944444444461,-0.0027068698838662564,-0.27068698838662564,-0.10518140032760755,14594,-38.94902481496369
18.04972222222239,-0.0027068698838662564,-0.11543015710617616,0.034013827433550844,14595,-38.805913693006
18.050000000000168,-0.0011543015710617614,-0.11543015710617616,0.034013827433550844,14597,-38.818914020699935
18.050277777777946,-0.0011543015710617614,-0.11543015710617616,0.034013827433550844,14597,-38.81349640211513
18.050555555555725,-0.0011543015710617614,-0.11543015710617616,0.034013827433550844,14598,-38.81849742954228
18.050833333333504,-0.0011543015710617614,1.3284404870374904,1.4306149725156803,14599,-37.42769771721206
18.051111111111283,0.013284404870374904,1.3284404870374904,1.4306149725156803,14600,-37.4335290187976
18.05138888888906,0.013284404870374904,1.3284404870374904,1.4306149725156803,14602,-37.44513753064082
18.05166666666684,0.013284404870374904,1.3284404870374904,1.4306149725156803,14603,-37.4502947369356
18.05194444444462,0.013284404870374904,5.89837275607316,5.327420384297141,14604,-33.56707886912488
18.052222222222397,0.0589837275607316,5.89837275607316,5.327420384297141,14605,-33.573037222148244
18.052500000000176,0.0589837275607316,5.89837275607316,5.327420384297141,14606,-33.56226624064033
18.052777777777955,0.0589837275607316,5.89837275607316,5.327420384297141,14608,-33.5692176370036
18.053055555555733,0.0589837275607316,10.514648987152524,7.224555382309961,14608,-31.686017912851536
18.053333333333512,0.10514648987152525,10.514648987152524,7.224555382309961,14609,-31.69154843009771
18.05361111111129,0.10514648987152525,10.514648987152524,7.224555382309961,14610,-31.69827787019193
18.05388888888907,0.10514648987152525,10.514648987152524,7.224555382309961,14610,-31.691709177212818
18.05416666666685,0.10514648987152525,15.749814840366627,8.023276005932951,14611,-30.9121485182857
18.054444444444627,0.15749814840366627,15.749814840366627,8.023276005932951,14612,-30.918143503764874
18.054722222222406,0.15749814840366627,15.749814840366627,8.023276005932951,14612,-30.918143503764874
18.055000000000184,0.15749814840366627,15.749814840366627,8.023276005932951,14615,-30.9309581708397
18.055277777777963,0.15749814840366627,19.95050017995656,8.157577523513073,14615,-30.805158980764446
18.055555555555742,0.1995050017995656,19.95050017995656,15.22672448273724,14616,-23.765223599692348
18.05583333333352,0.1995050017995656,19.95050017995656,15.22672448273724,14617,-23.757495759290165
18.0561111111113,0.1995050017995656,19.95050017995656,15.22672448273724,14617,-23.75065517426649
18.056388888889078,0.1995050017995656,22.359535252835514,15.240659756598005,14618,-23.757210549426514
18.056666666666857,0.22359535252835513,22.359535252835514,15.240659756598005,14619,-23.775914376846675
18.056944444444635,0.22359535252835513,22.359535252835514,15.240659756598005,14621,-23.780402058308237
18.057222222222414,0.22359535252835513,22.359535252835514,15.240659756598005,14622,-23.78080335271469
18.057500000000193,0.22359535252835513,25.48880848520721,15.298072990662588,14623,-23.730335903709822
18.05777777777797,0.2548880848520721,25.48880848520721,15.298072990662588,14623,-23.730335903709822
18.05805555555575,0.2548880848520721,25.48880848520721,15.298072990662588,14623,-23.730335903709822
18.05833333333353,0.2548880848520721,25.48880848520721,15.298072990662588,14623,-23.71852449735948
18.058611111111308,0.2548880848520721,27.785916084893685,15.312008264523353,14623,-23.71852449735948
18.058888888889086,0.27785916084893686,27.785916084893685,15.312008264523353,14623,-23.71852449735948
18.059166666666865,0.27785916084893686,27.785916084893685,15.312008264523353,14623,-23.712475533168845
18.059444444444644,0.27785916084893686,27.785916084893685,15.312008264523353,14623,-23.706029193779916
18.059722222222423,0.27785916084893686,27.249642938096187,15.312008264523353,14626,-23.724931861718996
18.0600000000002,0.2724964293809619,27.249642938096187,15.312008264523353,14626,-23.719325321758795
18.06027777777798,0.2724964293809619,27.249642938096187,15.312008264523353,14628,-23.73074572419207
18.06055555555576,0.2724964293809619,27.249642938096187,15.312008264523353,14628,-23.7316025798052
18.060833333333537,0.2724964293809619,25.741751569280154,15.312008264523353,14628,-23.7316025798052
18.061111111111316,0.2574175156928016,25.741751569280154,15.312008264523353,14629,-23.736750259906927
18.061388888889095,0.2574175156928016,25.741751569280154,15.312008264523353,14630,-23.743407412588763
18.061666666666873,0.2574175156928016,25.741751569280154,15.312008264523353,14630,-23.73764986123369
18.061944444444652,0.2574175156928016,23.086898455082178,15.312008264523353,14632,-23.743432936457875
18.06222222222243,0.2308689845508218,23.086898455082178,15.312008264523353,14633,-23.73622571610769
18.06250000000021,0.2308689845508218,23.086898455082178,15.312008264523353,14635,-23.740229983107685
18.06277777777799,0.2308689845508218,23.086898455082178,15.312008264523353,14637,-23.750677749153894
18.063055555555767,0.2308689845508218,19.91923667561617,15.312008264523353,14637,-23.719247771324614
18.063333333333546,0.1991923667561617,19.91923667561617,15.312008264523353,14637,-23.71363960367379
18.063611111111324,0.1991923667561617,19.91923667561617,15.312008264523353,14639,-23.72046897464566
18.063888888889103,0.1991923667561617,19.91923667561617,15.312008264523353,14640,-23.72011243423063
18.064166666666882,0.1991923667561617,16.9891184671978,15.312008264523353,14641,-23.720149418817858
18.06444444444466,0.169891184671978,16.9891184671978,15.312008264523353,14643,-23.732826377066463
18.06472222222244,0.169891184671978,16.9891184671978,15.312008264523353,14643,-23.732826377066463
18.065000000000218,0.169891184671978,16.9891184671978,15.312008264523353,14644,-23.732738058260928
18.065277777777997,0.169891184671978,13.8110394985781,15.312008264523353,14645,-23.73232626880761
18.065555555555775,0.138110394985781,13.8110394985781,15.312008264523353,14646,-23.72884849399004
18.065833333333554,0.138110394985781,13.8110394985781,15.312008264523353,14649,-23.741667712749166
18.066111111111333,0.138110394985781,13.8110394985781,15.312008264523353,14652,-23.746370573118696
18.06638888888911,0.138110394985781,10.648920445778575,15.312008264523353,14652,-23.74063330888779
18.06666666666689,0.10648920445778576,10.648920445778575,15.312008264523353,14652,-23.74063330888779
18.06694444444467,0.10648920445778576,10.648920445778575,15.312008264523353,14653,-23.74658687182918
18.067222222222448,0.10648920445778576,10.648920445778575,15.312008264523353,14656,-23.765059239225398
18.067500000000226,0.10648920445778576,7.4208621820482,15.312008264523353,14656,-23.758935807176357
18.067777777778005,0.07420862182048199,7.4208621820482,15.312008264523353,14657,-23.764456512296764
18.068055555555784,0.07420862182048199,7.4208621820482,15.312008264523353,14659,-23.765618994920477
18.068333333333563,0.07420862182048199,7.4208621820482,15.312008264523353,14659,-23.75946309358308
18.06861111111134,0.07420862182048199,4.1431711038466865,15.312008264523353,14660,-23.7592662403662
18.06888888888912,0.04143171103846686,4.1431711038466865,15.312008264523353,14662,-23.763363830363637
18.0691666666669,0.04143171103846686,4.1431711038466865,15.312008264523353,14663,-23.770036818592676
18.069444444444677,0.04143171103846686,4.1431711038466865,15.312008264523353,14665,-23.78188176347301
18.069722222222456,0.04143171103846686,1.0007837244110194,9.250536936896808,14665,-29.83661446268915
18.070000000000235,0.01000783724411019,1.0007837244110194,9.250536936896808,14666,-29.837136465162263
18.070277777778013,0.01000783724411019,1.0007837244110194,9.250536936896808,14666,-29.837136465162263
18.070555555555792,0.01000783724411019,1.0007837244110194,9.250536936896808,14666,-29.837136465162263
18.07083333333357,0.01000783724411019,-0.021543325907028787,6.580996881201311,14667,-32.50029009614339
18.07111111111135,-0.0002154332590702861,-0.021543325907028787,6.580996881201311,14667,-32.4940842106177
18.07138888888913,-0.0002154332590702861,-0.021543325907028787,6.580996881201311,14669,-32.51322940577088
18.071666666666907,-0.0002154332590702861,-0.021543325907028787,6.580996881201311,14670,-32.51852890726666
18.071944444444686,-0.0002154332590702861,-0.011856450660121531,6.586648418850345,14673,-32.53026440065821
18.072222222222464,-0.00011856450660121748,-0.011856450660121531,6.586648418850345,14673,-32.53026440065821
18.072500000000243,-0.00011856450660121748,-0.011856450660121531,6.586648418850345,14673,-32.523425945140175
18.072777777778022,-0.00011856450660121748,-0.011856450660121531,6.586648418850345,14673,-32.51750743489898
18.0730555555558,-0.00011856450660121748,0.9451806159791101,6.741458745391345,14676,-32.39301296680186
18.07333333333358,0.009451806159791097,0.9451806159791101,6.741458745391345,14676,-32.39301296680186
18.073611111111358,0.009451806159791097,0.9451806159791101,6.741458745391345,14678,-32.39942189526868
18.073888888889137,0.009451806159791097,0.9451806159791101,6.741458745391345,14678,-32.39942189526868
18.074166666666915,0.009451806159791097,3.06100210762804,7.055355572512085,14679,-32.091521812215305
18.074444444444694,0.0306100210762804,3.06100210762804,7.055355572512085,14680,-32.09040174473398
18.074722222222473,0.0306100210762804,3.06100210762804,7.055355572512085,14680,-32.08476204456876
18.07500000000025,0.0306100210762804,3.06100210762804,7.055355572512085,14680,-32.08476204456876
18.07527777777803,0.0306100210762804,5.727520762763687,7.48739162105252,14681,-31.658810814859176
18.07555555555581,0.05727520762763687,5.727520762763687,7.48739162105252,14683,-31.663808218136527
18.075833333333588,0.05727520762763687,5.727520762763687,7.48739162105252,14684,-31.66451791181497
18.076111111111366,0.05727520762763687,5.727520762763687,7.48739162105252,14685,-31.67053972067611
18.076388888889145,0.05727520762763687,7.650995416420924,7.662210725238865,14686,-31.522048317744407
18.076666666666924,0.07650995416420925,7.650995416420924,7.662210725238865,14686,-31.51640466287157
18.076944444444702,0.07650995416420925,7.650995416420924,7.662210725238865,14688,-31.5289867446545
18.07722222222248,0.07650995416420925,7.650995416420924,7.662210725238865,14688,-31.52361570205792
18.07750000000026,0.07650995416420925,9.695976193626759,7.833854290017809,14689,-31.36442875216599
18.07777777777804,0.09695976193626758,9.695976193626757,7.9688534821832615,14690,-31.228979321815295
18.078055555555817,0.09695976193626758,9.695976193626757,7.9688534821832615,14690,-31.222039914763176
18.078333333333596,0.09695976193626758,9.695976193626757,7.9688534821832615,14691,-31.227788810481744
18.078611111111375,0.09695976193626758,11.569019355604114,8.078239049018576,14692,-31.124982662970517
18.078888888889153,0.11569019355604113,11.569019355604114,8.078239049018576,14694,-31.131863081433323
18.079166666666932,0.11569019355604113,11.569019355604114,8.078239049018576,14694,-31.12532466422893
18.07944444444471,0.11569019355604113,11.569019355604114,8.078239049018576,14695,-31.125767457738892
18.07972222222249,0.11569019355604113,12.67387709188124,8.126445893763535,14695,-31.07756061299394
18.08000000000027,0.12673877091881242,12.67387709188124,8.126445893763535,14697,-31.082652289999366
